block_id,Education,Experience,Position,SalaryBand,probability,DefaultSalary
3804,Masters,0-15,Manager,101k-120k,1.0,107000
3805,Masters,15-30+,Senior,101k-120k,1.0,105000
3806,PhD,15-30+,Manager,101k-120k,0.29,102000
3806,PhD,15-30+,Manager,121k+,0.65,102000
3806,PhD,15-30+,Manager,70k-100k,0.060000000000000005,102000
3807,Masters,0-15,Manager,121k+,0.8441558441558441,140000
3807,Masters,15-30+,Manager,121k+,0.15584415584415584,140000
3808,PhD,0-15,Manager,121k+,0.8441558441558442,122000
3808,PhD,15-30+,Manager,121k+,0.15584415584415584,122000
3809,Masters,0-15,Junior,70k-100k,1.0,78000
3810,Masters,15-30+,Senior,101k-120k,0.35,111000
3810,Masters,15-30+,Senior,121k+,0.196,111000
3810,Masters,15-30+,Senior,70k-100k,0.15400000000000003,111000
3810,PhD,15-30+,Senior,101k-120k,0.15,111000
3810,PhD,15-30+,Senior,121k+,0.084,111000
3810,PhD,15-30+,Senior,70k-100k,0.066,111000
3811,Masters,0-15,Junior,70k-100k,0.8441558441558441,80000
3811,Masters,15-30+,Junior,70k-100k,0.15584415584415584,80000
3812,Masters,15-30+,Senior,101k-120k,0.7,107000
3812,PhD,15-30+,Senior,101k-120k,0.30000000000000004,107000
3813,PhD,15-30+,Manager,121k+,1.0,145000
3814,Masters,0-15,Junior,121k+,0.7,125000
3814,PhD,0-15,Junior,121k+,0.3000000000000001,125000
3815,Masters,15-30+,Senior,70k-100k,1.0,72000
3816,Masters,0-15,Junior,101k-120k,0.19415584415584414,105000
3816,Masters,0-15,Junior,121k+,0.04220779220779221,105000
3816,Masters,0-15,Junior,70k-100k,0.6077922077922078,105000
3816,Masters,15-30+,Junior,101k-120k,0.035844155844155845,105000
3816,Masters,15-30+,Junior,121k+,0.007792207792207792,105000
3816,Masters,15-30+,Junior,70k-100k,0.11220779220779219,105000
3817,Masters,15-30+,Senior,101k-120k,0.35,116000
3817,Masters,15-30+,Senior,121k+,0.196,116000
3817,Masters,15-30+,Senior,70k-100k,0.15400000000000003,116000
3817,PhD,15-30+,Senior,101k-120k,0.15,116000
3817,PhD,15-30+,Senior,121k+,0.084,116000
3817,PhD,15-30+,Senior,70k-100k,0.066,116000
3818,Masters,0-15,Senior,101k-120k,0.42207792207792205,102000
3818,Masters,0-15,Senior,121k+,0.2363636363636364,102000
3818,Masters,0-15,Senior,70k-100k,0.18571428571428572,102000
3818,Masters,15-30+,Senior,101k-120k,0.07792207792207792,102000
3818,Masters,15-30+,Senior,121k+,0.04363636363636364,102000
3818,Masters,15-30+,Senior,70k-100k,0.03428571428571429,102000
3819,Masters,15-30+,Manager,101k-120k,1.0,111000
3820,Masters,0-15,Manager,121k+,1.0,135000
3821,Masters,15-30+,Senior,101k-120k,0.7,102000
3821,PhD,15-30+,Senior,101k-120k,0.30000000000000004,102000
3822,Masters,0-15,Senior,121k+,1.0,131000
3823,Masters,0-15,Senior,121k+,0.5909090909090909,131000
3823,Masters,15-30+,Senior,121k+,0.10909090909090909,131000
3823,PhD,0-15,Senior,121k+,0.2532467532467532,131000
3823,PhD,15-30+,Senior,121k+,0.04675324675324676,131000
3824,PhD,0-15,Senior,101k-120k,0.8441558441558441,111000
3824,PhD,15-30+,Senior,101k-120k,0.15584415584415584,111000
3825,Masters,0-15,Manager,101k-120k,0.29,135000
3825,Masters,0-15,Manager,121k+,0.65,135000
3825,Masters,0-15,Manager,70k-100k,0.06,135000
3826,Masters,15-30+,Senior,70k-100k,1.0,78000
3827,Masters,15-30+,Manager,121k+,0.7,135000
3827,PhD,15-30+,Manager,121k+,0.3000000000000001,135000
3828,PhD,15-30+,Senior,101k-120k,1.0,116000
3829,Masters,15-30+,Senior,101k-120k,0.7,111000
3829,PhD,15-30+,Senior,101k-120k,0.30000000000000004,111000
3830,Masters,0-15,Senior,101k-120k,0.590909090909091,113000
3830,Masters,15-30+,Senior,101k-120k,0.10909090909090909,113000
3830,PhD,0-15,Senior,101k-120k,0.2532467532467533,113000
3830,PhD,15-30+,Senior,101k-120k,0.046753246753246755,113000
3831,Masters,0-15,Senior,70k-100k,0.8441558441558441,72000
3831,Masters,15-30+,Senior,70k-100k,0.15584415584415587,72000
3832,Masters,0-15,Senior,121k+,0.8441558441558441,125000
3832,Masters,15-30+,Senior,121k+,0.15584415584415584,125000
3833,Masters,0-15,Junior,101k-120k,1.0,105000
3834,Masters,0-15,Manager,101k-120k,0.1713636363636363,114000
3834,Masters,0-15,Manager,121k+,0.38409090909090904,114000
3834,Masters,0-15,Manager,70k-100k,0.035454545454545454,114000
3834,Masters,15-30+,Manager,101k-120k,0.03163636363636363,114000
3834,Masters,15-30+,Manager,121k+,0.0709090909090909,114000
3834,Masters,15-30+,Manager,70k-100k,0.0065454545454545435,114000
3834,PhD,0-15,Manager,101k-120k,0.07344155844155843,114000
3834,PhD,0-15,Manager,121k+,0.16461038961038962,114000
3834,PhD,0-15,Manager,70k-100k,0.015194805194805193,114000
3834,PhD,15-30+,Manager,101k-120k,0.013558441558441558,114000
3834,PhD,15-30+,Manager,121k+,0.030389610389610393,114000
3834,PhD,15-30+,Manager,70k-100k,0.0028051948051948054,114000
3835,Masters,15-30+,Manager,121k+,0.7,122000
3835,PhD,15-30+,Manager,121k+,0.3000000000000001,122000
3836,Masters,0-15,Manager,101k-120k,0.7,107000
3836,PhD,0-15,Manager,101k-120k,0.30000000000000004,107000
3837,Masters,0-15,Senior,70k-100k,1.0,84000
3838,Masters,15-30+,Senior,101k-120k,0.35,113000
3838,Masters,15-30+,Senior,121k+,0.196,113000
3838,Masters,15-30+,Senior,70k-100k,0.15400000000000003,113000
3838,PhD,15-30+,Senior,101k-120k,0.15,113000
3838,PhD,15-30+,Senior,121k+,0.084,113000
3838,PhD,15-30+,Senior,70k-100k,0.066,113000
3839,Masters,0-15,Manager,101k-120k,0.24480519480519478,114000
3839,Masters,0-15,Manager,121k+,0.5487012987012987,114000
3839,Masters,0-15,Manager,70k-100k,0.050649350649350645,114000
3839,Masters,15-30+,Manager,101k-120k,0.045194805194805183,114000
3839,Masters,15-30+,Manager,121k+,0.10129870129870129,114000
3839,Masters,15-30+,Manager,70k-100k,0.00935064935064935,114000
3840,Masters,0-15,Senior,101k-120k,0.7,105000
3840,PhD,0-15,Senior,101k-120k,0.3,105000
3841,PhD,0-15,Senior,101k-120k,1.0,111000
3842,Masters,0-15,Manager,101k-120k,0.1713636363636363,118000
3842,Masters,0-15,Manager,121k+,0.38409090909090904,118000
3842,Masters,0-15,Manager,70k-100k,0.035454545454545454,118000
3842,Masters,15-30+,Manager,101k-120k,0.03163636363636363,118000
3842,Masters,15-30+,Manager,121k+,0.0709090909090909,118000
3842,Masters,15-30+,Manager,70k-100k,0.0065454545454545435,118000
3842,PhD,0-15,Manager,101k-120k,0.07344155844155843,118000
3842,PhD,0-15,Manager,121k+,0.16461038961038962,118000
3842,PhD,0-15,Manager,70k-100k,0.015194805194805193,118000
3842,PhD,15-30+,Manager,101k-120k,0.013558441558441558,118000
3842,PhD,15-30+,Manager,121k+,0.030389610389610393,118000
3842,PhD,15-30+,Manager,70k-100k,0.0028051948051948054,118000
3843,Masters,15-30+,Senior,121k+,1.0,125000
3844,Masters,0-15,Senior,101k-120k,1.0,107000
3845,Masters,0-15,Senior,101k-120k,0.35000000000000003,116000
3845,Masters,0-15,Senior,121k+,0.196,116000
3845,Masters,0-15,Senior,70k-100k,0.154,116000
3845,PhD,0-15,Senior,101k-120k,0.15000000000000002,116000
3845,PhD,0-15,Senior,121k+,0.084,116000
3845,PhD,0-15,Senior,70k-100k,0.066,116000
3846,Masters,0-15,Junior,70k-100k,0.8441558441558441,86000
3846,Masters,15-30+,Junior,70k-100k,0.15584415584415584,86000
3847,PhD,15-30+,Manager,121k+,1.0,131000
3848,PhD,0-15,Manager,121k+,0.8441558441558442,140000
3848,PhD,15-30+,Manager,121k+,0.15584415584415584,140000
3849,Masters,0-15,Junior,70k-100k,1.0,80000
3850,Masters,15-30+,Senior,101k-120k,0.7,107000
3850,PhD,15-30+,Senior,101k-120k,0.30000000000000004,107000
3851,Masters,0-15,Senior,121k+,1.0,131000
3852,Masters,0-15,Senior,101k-120k,0.42207792207792205,102000
3852,Masters,0-15,Senior,121k+,0.2363636363636364,102000
3852,Masters,0-15,Senior,70k-100k,0.18571428571428572,102000
3852,Masters,15-30+,Senior,101k-120k,0.07792207792207792,102000
3852,Masters,15-30+,Senior,121k+,0.04363636363636364,102000
3852,Masters,15-30+,Senior,70k-100k,0.03428571428571429,102000
3853,Masters,0-15,Junior,70k-100k,0.7,80000
3853,PhD,0-15,Junior,70k-100k,0.3000000000000001,80000
3854,PhD,0-15,Senior,101k-120k,0.8441558441558441,102000
3854,PhD,15-30+,Senior,101k-120k,0.15584415584415584,102000
3855,Masters,0-15,Senior,101k-120k,1.0,102000
3856,PhD,0-15,Senior,101k-120k,0.4220779220779221,140000
3856,PhD,0-15,Senior,121k+,0.23636363636363641,140000
3856,PhD,0-15,Senior,70k-100k,0.18571428571428572,140000
3856,PhD,15-30+,Senior,101k-120k,0.07792207792207792,140000
3856,PhD,15-30+,Senior,121k+,0.04363636363636364,140000
3856,PhD,15-30+,Senior,70k-100k,0.03428571428571429,140000
3857,Masters,15-30+,Senior,121k+,1.0,135000
3858,Masters,0-15,Senior,101k-120k,0.590909090909091,105000
3858,Masters,15-30+,Senior,101k-120k,0.10909090909090909,105000
3858,PhD,0-15,Senior,101k-120k,0.2532467532467533,105000
3858,PhD,15-30+,Senior,101k-120k,0.046753246753246755,105000
3859,Masters,0-15,Senior,101k-120k,0.8441558441558442,114000
3859,Masters,15-30+,Senior,101k-120k,0.15584415584415584,114000
3860,Masters,15-30+,Senior,121k+,0.7,122000
3860,PhD,15-30+,Senior,121k+,0.3,122000
3861,Masters,0-15,Junior,70k-100k,0.7,80000
3861,PhD,0-15,Junior,70k-100k,0.3000000000000001,80000
3862,Masters,0-15,Senior,101k-120k,1.0,114000
3863,PhD,0-15,Junior,70k-100k,0.8441558441558441,97000
3863,PhD,15-30+,Junior,70k-100k,0.15584415584415584,97000
3864,Masters,15-30+,Senior,101k-120k,1.0,102000
3865,Masters,0-15,Junior,70k-100k,0.7,80000
3865,PhD,0-15,Junior,70k-100k,0.3000000000000001,80000
3866,Masters,15-30+,Manager,101k-120k,0.7,102000
3866,PhD,15-30+,Manager,101k-120k,0.30000000000000004,102000
3867,Masters,0-15,Junior,70k-100k,0.5909090909090908,91000
3867,Masters,15-30+,Junior,70k-100k,0.10909090909090907,91000
3867,PhD,0-15,Junior,70k-100k,0.2532467532467533,91000
3867,PhD,15-30+,Junior,70k-100k,0.046753246753246755,91000
3868,Masters,0-15,Senior,121k+,1.0,135000
3869,Masters,0-15,Junior,70k-100k,0.7,76000
3869,PhD,0-15,Junior,70k-100k,0.3000000000000001,76000
3870,Masters,0-15,Senior,101k-120k,1.0,107000
3871,Masters,0-15,Junior,70k-100k,0.8441558441558441,86000
3871,Masters,15-30+,Junior,70k-100k,0.15584415584415584,86000
3872,PhD,15-30+,Senior,70k-100k,1.0,72000
3873,Masters,0-15,Manager,121k+,0.8441558441558441,135000
3873,Masters,15-30+,Manager,121k+,0.15584415584415584,135000
3874,Masters,0-15,Senior,101k-120k,1.0,102000
3875,PhD,0-15,Senior,101k-120k,1.0,116000
3876,Masters,0-15,Manager,101k-120k,1.0,107000
3877,PhD,0-15,Senior,101k-120k,0.8441558441558441,105000
3877,PhD,15-30+,Senior,101k-120k,0.15584415584415584,105000
3878,PhD,0-15,Senior,101k-120k,1.0,102000
3879,Masters,0-15,Junior,70k-100k,0.7,74000
3879,PhD,0-15,Junior,70k-100k,0.3000000000000001,74000
3880,Masters,0-15,Junior,101k-120k,0.8441558441558441,102000
3880,Masters,15-30+,Junior,101k-120k,0.15584415584415584,102000
3881,PhD,0-15,Senior,101k-120k,1.0,113000
3882,Masters,15-30+,Senior,101k-120k,0.7,107000
3882,PhD,15-30+,Senior,101k-120k,0.30000000000000004,107000
3883,Masters,0-15,Senior,101k-120k,1.0,102000
3884,Masters,0-15,Junior,70k-100k,0.7,84000
3884,PhD,0-15,Junior,70k-100k,0.3000000000000001,84000
3885,Masters,0-15,Junior,121k+,0.7,125000
3885,PhD,0-15,Junior,121k+,0.3000000000000001,125000
3886,Masters,15-30+,Senior,101k-120k,1.0,113000
3887,Masters,0-15,Junior,101k-120k,0.8441558441558441,116000
3887,Masters,15-30+,Junior,101k-120k,0.15584415584415584,116000
3888,Masters,0-15,Junior,101k-120k,0.8441558441558441,114000
3888,Masters,15-30+,Junior,101k-120k,0.15584415584415584,114000
3889,Masters,0-15,Manager,121k+,0.6999999999999998,140000
3889,PhD,0-15,Manager,121k+,0.30000000000000004,140000
3890,Masters,0-15,Manager,101k-120k,0.1713636363636363,107000
3890,Masters,0-15,Manager,121k+,0.38409090909090904,107000
3890,Masters,0-15,Manager,70k-100k,0.035454545454545454,107000
3890,Masters,15-30+,Manager,101k-120k,0.03163636363636363,107000
3890,Masters,15-30+,Manager,121k+,0.0709090909090909,107000
3890,Masters,15-30+,Manager,70k-100k,0.0065454545454545435,107000
3890,PhD,0-15,Manager,101k-120k,0.07344155844155843,107000
3890,PhD,0-15,Manager,121k+,0.16461038961038962,107000
3890,PhD,0-15,Manager,70k-100k,0.015194805194805193,107000
3890,PhD,15-30+,Manager,101k-120k,0.013558441558441558,107000
3890,PhD,15-30+,Manager,121k+,0.030389610389610393,107000
3890,PhD,15-30+,Manager,70k-100k,0.0028051948051948054,107000
3891,Masters,0-15,Junior,70k-100k,0.5909090909090908,74000
3891,Masters,15-30+,Junior,70k-100k,0.10909090909090907,74000
3891,PhD,0-15,Junior,70k-100k,0.2532467532467533,74000
3891,PhD,15-30+,Junior,70k-100k,0.046753246753246755,74000
3892,PhD,0-15,Manager,121k+,0.8441558441558442,122000
3892,PhD,15-30+,Manager,121k+,0.15584415584415584,122000
3893,Masters,0-15,Senior,121k+,1.0,125000
3894,Masters,0-15,Senior,121k+,1.0,125000
3895,Masters,0-15,Junior,70k-100k,1.0,72000
3896,Masters,0-15,Manager,101k-120k,0.29,135000
3896,Masters,0-15,Manager,121k+,0.65,135000
3896,Masters,0-15,Manager,70k-100k,0.06,135000
3897,Masters,0-15,Senior,70k-100k,0.7000000000000001,78000
3897,PhD,0-15,Senior,70k-100k,0.3,78000
3898,Masters,15-30+,Senior,101k-120k,0.7,105000
3898,PhD,15-30+,Senior,101k-120k,0.30000000000000004,105000
3899,PhD,0-15,Senior,70k-100k,1.0,94000
3900,Masters,0-15,Senior,121k+,0.7,128000
3900,PhD,0-15,Senior,121k+,0.30000000000000004,128000
3901,Masters,0-15,Manager,101k-120k,0.1713636363636363,114000
3901,Masters,0-15,Manager,121k+,0.38409090909090904,114000
3901,Masters,0-15,Manager,70k-100k,0.035454545454545454,114000
3901,Masters,15-30+,Manager,101k-120k,0.03163636363636363,114000
3901,Masters,15-30+,Manager,121k+,0.0709090909090909,114000
3901,Masters,15-30+,Manager,70k-100k,0.0065454545454545435,114000
3901,PhD,0-15,Manager,101k-120k,0.07344155844155843,114000
3901,PhD,0-15,Manager,121k+,0.16461038961038962,114000
3901,PhD,0-15,Manager,70k-100k,0.015194805194805193,114000
3901,PhD,15-30+,Manager,101k-120k,0.013558441558441558,114000
3901,PhD,15-30+,Manager,121k+,0.030389610389610393,114000
3901,PhD,15-30+,Manager,70k-100k,0.0028051948051948054,114000
3902,Masters,15-30+,Manager,121k+,1.0,145000
3903,Masters,0-15,Senior,101k-120k,0.8441558441558442,107000
3903,Masters,15-30+,Senior,101k-120k,0.15584415584415584,107000
3904,Masters,0-15,Senior,101k-120k,0.8441558441558442,113000
3904,Masters,15-30+,Senior,101k-120k,0.15584415584415584,113000
3905,Masters,15-30+,Manager,101k-120k,0.29,140000
3905,Masters,15-30+,Manager,121k+,0.6500000000000001,140000
3905,Masters,15-30+,Manager,70k-100k,0.060000000000000005,140000
3906,Masters,0-15,Junior,70k-100k,1.0,72000
3907,Masters,15-30+,Senior,121k+,0.7,135000
3907,PhD,15-30+,Senior,121k+,0.3,135000
3908,Masters,15-30+,Senior,70k-100k,1.0,78000
3909,Masters,15-30+,Manager,101k-120k,0.7,105000
3909,PhD,15-30+,Manager,101k-120k,0.30000000000000004,105000
3910,PhD,0-15,Junior,70k-100k,1.0,80000
3911,Masters,0-15,Junior,70k-100k,0.7,74000
3911,PhD,0-15,Junior,70k-100k,0.3000000000000001,74000
3912,Masters,0-15,Manager,101k-120k,0.20299999999999996,125000
3912,Masters,0-15,Manager,121k+,0.4549999999999999,125000
3912,Masters,0-15,Manager,70k-100k,0.04199999999999999,125000
3912,PhD,0-15,Manager,101k-120k,0.08700000000000001,125000
3912,PhD,0-15,Manager,121k+,0.19500000000000003,125000
3912,PhD,0-15,Manager,70k-100k,0.018,125000
3913,Masters,0-15,Junior,101k-120k,0.13590909090909095,72000
3913,Masters,0-15,Junior,121k+,0.029545454545454552,72000
3913,Masters,0-15,Junior,70k-100k,0.4254545454545455,72000
3913,Masters,15-30+,Junior,101k-120k,0.02509090909090909,72000
3913,Masters,15-30+,Junior,121k+,0.005454545454545455,72000
3913,Masters,15-30+,Junior,70k-100k,0.07854545454545454,72000
3913,PhD,0-15,Junior,101k-120k,0.05824675324675327,72000
3913,PhD,0-15,Junior,121k+,0.012662337662337668,72000
3913,PhD,0-15,Junior,70k-100k,0.1823376623376624,72000
3913,PhD,15-30+,Junior,101k-120k,0.010753246753246756,72000
3913,PhD,15-30+,Junior,121k+,0.0023376623376623385,72000
3913,PhD,15-30+,Junior,70k-100k,0.03366233766233767,72000
3914,Masters,15-30+,Senior,101k-120k,0.7,111000
3914,PhD,15-30+,Senior,101k-120k,0.30000000000000004,111000
3915,PhD,0-15,Senior,101k-120k,0.4220779220779221,122000
3915,PhD,0-15,Senior,121k+,0.23636363636363641,122000
3915,PhD,0-15,Senior,70k-100k,0.18571428571428572,122000
3915,PhD,15-30+,Senior,101k-120k,0.07792207792207792,122000
3915,PhD,15-30+,Senior,121k+,0.04363636363636364,122000
3915,PhD,15-30+,Senior,70k-100k,0.03428571428571429,122000
3916,Masters,0-15,Junior,70k-100k,0.7,72000
3916,PhD,0-15,Junior,70k-100k,0.3000000000000001,72000
3917,Masters,15-30+,Senior,101k-120k,0.35,111000
3917,Masters,15-30+,Senior,121k+,0.196,111000
3917,Masters,15-30+,Senior,70k-100k,0.15400000000000003,111000
3917,PhD,15-30+,Senior,101k-120k,0.15,111000
3917,PhD,15-30+,Senior,121k+,0.084,111000
3917,PhD,15-30+,Senior,70k-100k,0.066,111000
3918,PhD,0-15,Manager,121k+,1.0,122000
3919,Masters,0-15,Junior,70k-100k,0.5909090909090908,84000
3919,Masters,15-30+,Junior,70k-100k,0.10909090909090907,84000
3919,PhD,0-15,Junior,70k-100k,0.2532467532467533,84000
3919,PhD,15-30+,Junior,70k-100k,0.046753246753246755,84000
3920,Masters,0-15,Junior,70k-100k,0.5909090909090908,76000
3920,Masters,15-30+,Junior,70k-100k,0.10909090909090907,76000
3920,PhD,0-15,Junior,70k-100k,0.2532467532467533,76000
3920,PhD,15-30+,Junior,70k-100k,0.046753246753246755,76000
3921,Masters,0-15,Senior,101k-120k,1.0,118000
3922,Masters,0-15,Senior,101k-120k,0.35000000000000003,122000
3922,Masters,0-15,Senior,121k+,0.196,122000
3922,Masters,0-15,Senior,70k-100k,0.154,122000
3922,PhD,0-15,Senior,101k-120k,0.15000000000000002,122000
3922,PhD,0-15,Senior,121k+,0.084,122000
3922,PhD,0-15,Senior,70k-100k,0.066,122000
3923,PhD,0-15,Senior,121k+,1.0,135000
3924,Masters,15-30+,Senior,70k-100k,1.0,76000
3925,Masters,0-15,Junior,70k-100k,0.7,72000
3925,PhD,0-15,Junior,70k-100k,0.3000000000000001,72000
3926,Masters,0-15,Manager,101k-120k,0.8441558441558441,102000
3926,Masters,15-30+,Manager,101k-120k,0.15584415584415584,102000
3927,Masters,0-15,Senior,101k-120k,1.0,113000
3928,Masters,0-15,Junior,70k-100k,0.8441558441558441,74000
3928,Masters,15-30+,Junior,70k-100k,0.15584415584415584,74000
3929,Masters,0-15,Senior,101k-120k,0.7,107000
3929,PhD,0-15,Senior,101k-120k,0.3,107000
3930,Masters,15-30+,Junior,70k-100k,1.0,72000
3931,Masters,15-30+,Senior,101k-120k,0.7,107000
3931,PhD,15-30+,Senior,101k-120k,0.30000000000000004,107000
3932,Masters,0-15,Senior,121k+,1.0,135000
3933,PhD,0-15,Senior,70k-100k,1.0,76000
3934,Masters,0-15,Manager,121k+,0.5909090909090908,145000
3934,Masters,15-30+,Manager,121k+,0.10909090909090907,145000
3934,PhD,0-15,Manager,121k+,0.2532467532467533,145000
3934,PhD,15-30+,Manager,121k+,0.04675324675324676,145000
3935,Masters,0-15,Senior,101k-120k,0.7,113000
3935,PhD,0-15,Senior,101k-120k,0.3,113000
3936,Masters,0-15,Junior,70k-100k,0.7,76000
3936,PhD,0-15,Junior,70k-100k,0.3000000000000001,76000
3937,PhD,0-15,Senior,121k+,0.8441558441558442,122000
3937,PhD,15-30+,Senior,121k+,0.15584415584415587,122000
3938,Masters,15-30+,Senior,121k+,1.0,128000
3939,PhD,15-30+,Manager,101k-120k,0.29,128000
3939,PhD,15-30+,Manager,121k+,0.65,128000
3939,PhD,15-30+,Manager,70k-100k,0.060000000000000005,128000
3940,Masters,0-15,Senior,70k-100k,0.8441558441558441,74000
3940,Masters,15-30+,Senior,70k-100k,0.15584415584415587,74000
3941,Masters,0-15,Junior,101k-120k,0.5909090909090909,105000
3941,Masters,15-30+,Junior,101k-120k,0.10909090909090909,105000
3941,PhD,0-15,Junior,101k-120k,0.25324675324675333,105000
3941,PhD,15-30+,Junior,101k-120k,0.04675324675324676,105000
3942,Masters,15-30+,Manager,101k-120k,0.20299999999999996,107000
3942,Masters,15-30+,Manager,121k+,0.4549999999999999,107000
3942,Masters,15-30+,Manager,70k-100k,0.041999999999999996,107000
3942,PhD,15-30+,Manager,101k-120k,0.08700000000000001,107000
3942,PhD,15-30+,Manager,121k+,0.19500000000000003,107000
3942,PhD,15-30+,Manager,70k-100k,0.018,107000
3943,PhD,0-15,Senior,121k+,0.8441558441558442,135000
3943,PhD,15-30+,Senior,121k+,0.15584415584415587,135000
3944,Masters,0-15,Junior,101k-120k,1.0,105000
3945,Masters,0-15,Junior,101k-120k,0.22999999999999998,76000
3945,Masters,0-15,Junior,121k+,0.05,76000
3945,Masters,0-15,Junior,70k-100k,0.72,76000
3946,Masters,0-15,Junior,70k-100k,0.5909090909090908,84000
3946,Masters,15-30+,Junior,70k-100k,0.10909090909090907,84000
3946,PhD,0-15,Junior,70k-100k,0.2532467532467533,84000
3946,PhD,15-30+,Junior,70k-100k,0.046753246753246755,84000
3947,Masters,15-30+,Manager,121k+,1.0,135000
3948,Masters,0-15,Senior,70k-100k,0.8441558441558441,76000
3948,Masters,15-30+,Senior,70k-100k,0.15584415584415587,76000
3949,Masters,15-30+,Manager,121k+,1.0,140000
3950,PhD,0-15,Senior,121k+,1.0,125000
3951,Masters,0-15,Senior,101k-120k,1.0,105000
3952,PhD,15-30+,Manager,121k+,1.0,145000
3953,PhD,0-15,Manager,121k+,0.8441558441558442,140000
3953,PhD,15-30+,Manager,121k+,0.15584415584415584,140000
3954,Masters,15-30+,Junior,70k-100k,1.0,72000
3955,Masters,0-15,Junior,101k-120k,0.8441558441558441,113000
3955,Masters,15-30+,Junior,101k-120k,0.15584415584415584,113000
3956,Masters,0-15,Senior,121k+,1.0,131000
3957,Masters,0-15,Senior,121k+,1.0,131000
3958,Masters,0-15,Manager,101k-120k,0.29,131000
3958,Masters,0-15,Manager,121k+,0.65,131000
3958,Masters,0-15,Manager,70k-100k,0.06,131000
3959,Masters,0-15,Junior,70k-100k,0.8441558441558441,84000
3959,Masters,15-30+,Junior,70k-100k,0.15584415584415584,84000
3960,Masters,0-15,Senior,70k-100k,0.7000000000000001,72000
3960,PhD,0-15,Senior,70k-100k,0.3,72000
3961,Masters,0-15,Junior,70k-100k,0.7,74000
3961,PhD,0-15,Junior,70k-100k,0.3000000000000001,74000
3962,PhD,0-15,Senior,101k-120k,0.8441558441558441,107000
3962,PhD,15-30+,Senior,101k-120k,0.15584415584415584,107000
3963,Masters,15-30+,Senior,101k-120k,1.0,102000
3964,Masters,0-15,Junior,70k-100k,0.8441558441558441,74000
3964,Masters,15-30+,Junior,70k-100k,0.15584415584415584,74000
3965,Masters,0-15,Senior,121k+,0.7,140000
3965,PhD,0-15,Senior,121k+,0.30000000000000004,140000
3966,PhD,0-15,Senior,101k-120k,1.0,111000
3967,Masters,0-15,Senior,70k-100k,1.0,72000
3968,Masters,0-15,Junior,101k-120k,0.8441558441558441,105000
3968,Masters,15-30+,Junior,101k-120k,0.15584415584415584,105000
3969,Masters,0-15,Junior,101k-120k,0.8441558441558441,114000
3969,Masters,15-30+,Junior,101k-120k,0.15584415584415584,114000
3970,Masters,15-30+,Senior,70k-100k,0.7,76000
3970,PhD,15-30+,Senior,70k-100k,0.3,76000
3971,Masters,15-30+,Manager,101k-120k,1.0,120000
3972,Masters,0-15,Junior,101k-120k,1.0,107000
3973,PhD,15-30+,Senior,121k+,1.0,122000
3974,Masters,15-30+,Senior,121k+,0.7,140000
3974,PhD,15-30+,Senior,121k+,0.3,140000
3975,Masters,0-15,Senior,101k-120k,0.8441558441558442,111000
3975,Masters,15-30+,Senior,101k-120k,0.15584415584415584,111000
3976,Masters,15-30+,Manager,121k+,0.7,131000
3976,PhD,15-30+,Manager,121k+,0.3000000000000001,131000
3977,Masters,0-15,Manager,70k-100k,0.7,76000
3977,PhD,0-15,Manager,70k-100k,0.30000000000000004,76000
3978,PhD,15-30+,Manager,101k-120k,1.0,116000
3979,PhD,15-30+,Manager,121k+,1.0,131000
3980,Masters,0-15,Senior,101k-120k,0.8441558441558442,107000
3980,Masters,15-30+,Senior,101k-120k,0.15584415584415584,107000
3981,Masters,0-15,Manager,101k-120k,0.24480519480519478,131000
3981,Masters,0-15,Manager,121k+,0.5487012987012987,131000
3981,Masters,0-15,Manager,70k-100k,0.050649350649350645,131000
3981,Masters,15-30+,Manager,101k-120k,0.045194805194805183,131000
3981,Masters,15-30+,Manager,121k+,0.10129870129870129,131000
3981,Masters,15-30+,Manager,70k-100k,0.00935064935064935,131000
3982,Masters,15-30+,Senior,121k+,0.7,122000
3982,PhD,15-30+,Senior,121k+,0.3,122000
3983,Masters,0-15,Manager,70k-100k,1.0,91000
3984,Masters,15-30+,Manager,101k-120k,1.0,105000
3985,PhD,0-15,Senior,101k-120k,0.5,105000
3985,PhD,0-15,Senior,121k+,0.28,105000
3985,PhD,0-15,Senior,70k-100k,0.21999999999999997,105000
3986,Masters,0-15,Junior,70k-100k,0.8441558441558441,74000
3986,Masters,15-30+,Junior,70k-100k,0.15584415584415584,74000
3987,Masters,0-15,Manager,121k+,0.6999999999999998,131000
3987,PhD,0-15,Manager,121k+,0.30000000000000004,131000
3988,Masters,15-30+,Manager,101k-120k,0.29,114000
3988,Masters,15-30+,Manager,121k+,0.6500000000000001,114000
3988,Masters,15-30+,Manager,70k-100k,0.060000000000000005,114000
3989,Masters,0-15,Junior,70k-100k,0.8441558441558441,80000
3989,Masters,15-30+,Junior,70k-100k,0.15584415584415584,80000
3990,PhD,15-30+,Senior,70k-100k,1.0,74000
3991,PhD,0-15,Senior,70k-100k,1.0,72000
3992,Masters,0-15,Manager,121k+,0.6999999999999998,140000
3992,PhD,0-15,Manager,121k+,0.30000000000000004,140000
3993,Masters,0-15,Junior,70k-100k,0.7,84000
3993,PhD,0-15,Junior,70k-100k,0.3000000000000001,84000
3994,Masters,0-15,Junior,101k-120k,1.0,107000
