block_id,Position,SalaryBand,probability
3689,Junior,70k-100k,1.0
3690,Manager,101k-120k,1.0
3691,Manager,101k-120k,0.29
3691,Manager,121k+,0.65
3691,Manager,70k-100k,0.06
3692,Senior,70k-100k,1.0
3693,Manager,101k-120k,1.0
3694,Junior,121k+,1.0
3695,Manager,101k-120k,0.29
3695,Manager,121k+,0.6499999999999999
3695,Manager,70k-100k,0.06
3696,Manager,121k+,1.0
3697,Senior,121k+,1.0
3698,Senior,101k-120k,1.0
3699,Junior,70k-100k,0.9999999999999999
3700,Senior,101k-120k,1.0
3701,Junior,70k-100k,1.0
3702,Junior,70k-100k,1.0
3703,Junior,70k-100k,0.9999999999999999
3704,Senior,101k-120k,1.0
3705,Senior,101k-120k,1.0
3706,Senior,70k-100k,1.0
3707,Junior,70k-100k,1.0
3708,Senior,101k-120k,0.5
3708,Senior,121k+,0.28
3708,Senior,70k-100k,0.21999999999999997
3709,Senior,101k-120k,1.0
3710,Senior,101k-120k,0.5
3710,Senior,121k+,0.28
3710,Senior,70k-100k,0.21999999999999997
3711,Senior,101k-120k,1.0
3712,Senior,70k-100k,1.0
3713,Senior,101k-120k,1.0
3714,Manager,101k-120k,0.29
3714,Manager,121k+,0.65
3714,Manager,70k-100k,0.06
3715,Senior,101k-120k,0.5
3715,Senior,121k+,0.28
3715,Senior,70k-100k,0.22
3716,Senior,121k+,1.0
3717,Junior,70k-100k,1.0
3718,Senior,101k-120k,1.0
3719,Senior,101k-120k,0.5
3719,Senior,121k+,0.28
3719,Senior,70k-100k,0.22000000000000003
3720,Senior,121k+,1.0
3721,Manager,121k+,1.0
3722,Senior,101k-120k,1.0
3723,Senior,121k+,1.0
3724,Senior,101k-120k,0.5
3724,Senior,121k+,0.28
3724,Senior,70k-100k,0.21999999999999997
3725,Junior,101k-120k,0.22999999999999998
3725,Junior,121k+,0.05
3725,Junior,70k-100k,0.72
3726,Junior,70k-100k,1.0
3727,Junior,70k-100k,1.0
3728,Manager,101k-120k,0.29
3728,Manager,121k+,0.6499999999999999
3728,Manager,70k-100k,0.06
3729,Senior,101k-120k,1.0
3730,Manager,121k+,1.0
3731,Senior,70k-100k,1.0
3732,Junior,70k-100k,1.0
3733,Senior,101k-120k,0.5
3733,Senior,121k+,0.28
3733,Senior,70k-100k,0.21999999999999997
3734,Senior,121k+,1.0
3735,Manager,121k+,1.0
3736,Junior,70k-100k,0.9999999999999999
3737,Manager,101k-120k,1.0
3738,Junior,70k-100k,1.0
3739,Senior,121k+,1.0
3740,Manager,101k-120k,0.29
3740,Manager,121k+,0.65
3740,Manager,70k-100k,0.06
3741,Junior,70k-100k,1.0
3742,Senior,101k-120k,1.0
3743,Senior,101k-120k,0.5
3743,Senior,121k+,0.28
3743,Senior,70k-100k,0.21999999999999997
3744,Manager,121k+,0.9999999999999999
3745,Junior,70k-100k,1.0
3746,Senior,101k-120k,1.0
3747,Manager,101k-120k,0.29
3747,Manager,121k+,0.65
3747,Manager,70k-100k,0.06
3748,Senior,101k-120k,1.0
3749,Junior,101k-120k,1.0
3750,Junior,101k-120k,0.23000000000000004
3750,Junior,121k+,0.05000000000000001
3750,Junior,70k-100k,0.7200000000000001
3751,Senior,70k-100k,1.0
3752,Junior,70k-100k,1.0
3753,Junior,70k-100k,1.0
3754,Manager,101k-120k,1.0
3755,Manager,101k-120k,1.0
3756,Senior,101k-120k,1.0
3757,Senior,101k-120k,1.0
3758,Senior,101k-120k,0.5
3758,Senior,121k+,0.27999999999999997
3758,Senior,70k-100k,0.22
3759,Senior,101k-120k,0.5
3759,Senior,121k+,0.28
3759,Senior,70k-100k,0.22
3760,Junior,101k-120k,1.0
3761,Senior,101k-120k,1.0
3762,Manager,101k-120k,0.29
3762,Manager,121k+,0.6500000000000001
3762,Manager,70k-100k,0.060000000000000005
3763,Junior,70k-100k,1.0
3764,Senior,121k+,1.0
3765,Junior,70k-100k,0.9999999999999999
3766,Senior,101k-120k,0.5
3766,Senior,121k+,0.27999999999999997
3766,Senior,70k-100k,0.22
3767,Senior,101k-120k,1.0
3768,Junior,70k-100k,1.0
3769,Junior,101k-120k,1.0
3770,Junior,101k-120k,1.0
3771,Senior,101k-120k,1.0
3772,Senior,101k-120k,1.0
3773,Junior,70k-100k,1.0
3774,Senior,121k+,1.0
3775,Senior,101k-120k,1.0
3776,Senior,101k-120k,0.5
3776,Senior,121k+,0.28
3776,Senior,70k-100k,0.21999999999999997
3777,Manager,101k-120k,0.29
3777,Manager,121k+,0.6500000000000001
3777,Manager,70k-100k,0.060000000000000005
3778,Senior,121k+,1.0
3779,Junior,101k-120k,0.23000000000000007
3779,Junior,121k+,0.05000000000000002
3779,Junior,70k-100k,0.7200000000000001
3780,Junior,70k-100k,1.0
3781,Manager,121k+,1.0
3782,Senior,101k-120k,1.0
3783,Junior,121k+,1.0
3784,Manager,101k-120k,1.0
3785,Senior,101k-120k,1.0
3786,Senior,121k+,1.0
3787,Senior,101k-120k,1.0
3788,Junior,70k-100k,1.0
3789,Senior,101k-120k,1.0
3790,Senior,121k+,1.0
3791,Senior,101k-120k,1.0
3792,Senior,70k-100k,1.0
3793,Senior,121k+,1.0
3794,Senior,101k-120k,1.0
3795,Senior,101k-120k,0.5
3795,Senior,121k+,0.28
3795,Senior,70k-100k,0.22
3796,Manager,101k-120k,0.29
3796,Manager,121k+,0.6499999999999999
3796,Manager,70k-100k,0.06
3797,Senior,101k-120k,0.5
3797,Senior,121k+,0.28
3797,Senior,70k-100k,0.21999999999999997
3798,Senior,101k-120k,1.0
3799,Junior,70k-100k,1.0
3800,Manager,101k-120k,0.29
3800,Manager,121k+,0.6499999999999999
3800,Manager,70k-100k,0.059999999999999984
3801,Senior,101k-120k,0.5
3801,Senior,121k+,0.28
3801,Senior,70k-100k,0.22000000000000003
3802,Junior,70k-100k,1.0
3803,Manager,121k+,0.9999999999999999
3804,Manager,101k-120k,1.0
3805,Senior,101k-120k,1.0
3806,Manager,101k-120k,0.29
3806,Manager,121k+,0.65
3806,Manager,70k-100k,0.060000000000000005
3807,Manager,121k+,1.0
3808,Manager,121k+,1.0
3809,Junior,70k-100k,1.0
3810,Senior,101k-120k,0.5
3810,Senior,121k+,0.28
3810,Senior,70k-100k,0.22000000000000003
3811,Junior,70k-100k,1.0
3812,Senior,101k-120k,1.0
3813,Manager,121k+,1.0
3814,Junior,121k+,1.0
3815,Senior,70k-100k,1.0
3816,Junior,101k-120k,0.22999999999999998
3816,Junior,121k+,0.05
3816,Junior,70k-100k,0.72
3817,Senior,101k-120k,0.5
3817,Senior,121k+,0.28
3817,Senior,70k-100k,0.22000000000000003
3818,Senior,101k-120k,0.5
3818,Senior,121k+,0.28
3818,Senior,70k-100k,0.22
3819,Manager,101k-120k,1.0
3820,Manager,121k+,1.0
3821,Senior,101k-120k,1.0
3822,Senior,121k+,1.0
3823,Senior,121k+,1.0
3824,Senior,101k-120k,1.0
3825,Manager,101k-120k,0.29
3825,Manager,121k+,0.65
3825,Manager,70k-100k,0.06
3826,Senior,70k-100k,1.0
3827,Manager,121k+,1.0
3828,Senior,101k-120k,1.0
3829,Senior,101k-120k,1.0
3830,Senior,101k-120k,1.0000000000000002
3831,Senior,70k-100k,1.0
3832,Senior,121k+,1.0
3833,Junior,101k-120k,1.0
3834,Manager,101k-120k,0.2899999999999999
3834,Manager,121k+,0.6499999999999999
3834,Manager,70k-100k,0.06
3835,Manager,121k+,1.0
3836,Manager,101k-120k,1.0
3837,Senior,70k-100k,1.0
3838,Senior,101k-120k,0.5
3838,Senior,121k+,0.28
3838,Senior,70k-100k,0.22000000000000003
3839,Manager,101k-120k,0.29
3839,Manager,121k+,0.65
3839,Manager,70k-100k,0.06
3840,Senior,101k-120k,1.0
3841,Senior,101k-120k,1.0
3842,Manager,101k-120k,0.2899999999999999
3842,Manager,121k+,0.6499999999999999
3842,Manager,70k-100k,0.06
3843,Senior,121k+,1.0
3844,Senior,101k-120k,1.0
3845,Senior,101k-120k,0.5
3845,Senior,121k+,0.28
3845,Senior,70k-100k,0.22
3846,Junior,70k-100k,1.0
3847,Manager,121k+,1.0
3848,Manager,121k+,1.0
3849,Junior,70k-100k,1.0
3850,Senior,101k-120k,1.0
3851,Senior,121k+,1.0
3852,Senior,101k-120k,0.5
3852,Senior,121k+,0.28
3852,Senior,70k-100k,0.22
3853,Junior,70k-100k,1.0
3854,Senior,101k-120k,1.0
3855,Senior,101k-120k,1.0
3856,Senior,101k-120k,0.5
3856,Senior,121k+,0.28
3856,Senior,70k-100k,0.22
3857,Senior,121k+,1.0
3858,Senior,101k-120k,1.0000000000000002
3859,Senior,101k-120k,1.0
3860,Senior,121k+,1.0
3861,Junior,70k-100k,1.0
3862,Senior,101k-120k,1.0
3863,Junior,70k-100k,1.0
3864,Senior,101k-120k,1.0
3865,Junior,70k-100k,1.0
3866,Manager,101k-120k,1.0
3867,Junior,70k-100k,0.9999999999999999
3868,Senior,121k+,1.0
3869,Junior,70k-100k,1.0
3870,Senior,101k-120k,1.0
3871,Junior,70k-100k,1.0
3872,Senior,70k-100k,1.0
3873,Manager,121k+,1.0
3874,Senior,101k-120k,1.0
3875,Senior,101k-120k,1.0
3876,Manager,101k-120k,1.0
3877,Senior,101k-120k,1.0
3878,Senior,101k-120k,1.0
3879,Junior,70k-100k,1.0
3880,Junior,101k-120k,1.0
3881,Senior,101k-120k,1.0
3882,Senior,101k-120k,1.0
3883,Senior,101k-120k,1.0
3884,Junior,70k-100k,1.0
3885,Junior,121k+,1.0
3886,Senior,101k-120k,1.0
3887,Junior,101k-120k,1.0
3888,Junior,101k-120k,1.0
3889,Manager,121k+,0.9999999999999999
3890,Manager,101k-120k,0.2899999999999999
3890,Manager,121k+,0.6499999999999999
3890,Manager,70k-100k,0.06
3891,Junior,70k-100k,0.9999999999999999
3892,Manager,121k+,1.0
3893,Senior,121k+,1.0
3894,Senior,121k+,1.0
3895,Junior,70k-100k,1.0
3896,Manager,101k-120k,0.29
3896,Manager,121k+,0.65
3896,Manager,70k-100k,0.06
3897,Senior,70k-100k,1.0
3898,Senior,101k-120k,1.0
3899,Senior,70k-100k,1.0
3900,Senior,121k+,1.0
3901,Manager,101k-120k,0.2899999999999999
3901,Manager,121k+,0.6499999999999999
3901,Manager,70k-100k,0.06
3902,Manager,121k+,1.0
3903,Senior,101k-120k,1.0
3904,Senior,101k-120k,1.0
3905,Manager,101k-120k,0.29
3905,Manager,121k+,0.6500000000000001
3905,Manager,70k-100k,0.060000000000000005
3906,Junior,70k-100k,1.0
3907,Senior,121k+,1.0
3908,Senior,70k-100k,1.0
3909,Manager,101k-120k,1.0
3910,Junior,70k-100k,1.0
3911,Junior,70k-100k,1.0
3912,Manager,101k-120k,0.29
3912,Manager,121k+,0.6499999999999999
3912,Manager,70k-100k,0.059999999999999984
3913,Junior,101k-120k,0.23000000000000007
3913,Junior,121k+,0.05000000000000002
3913,Junior,70k-100k,0.7200000000000001
3914,Senior,101k-120k,1.0
3915,Senior,101k-120k,0.5
3915,Senior,121k+,0.28
3915,Senior,70k-100k,0.22
3916,Junior,70k-100k,1.0
3917,Senior,101k-120k,0.5
3917,Senior,121k+,0.28
3917,Senior,70k-100k,0.22000000000000003
3918,Manager,121k+,1.0
3919,Junior,70k-100k,0.9999999999999999
3920,Junior,70k-100k,0.9999999999999999
3921,Senior,101k-120k,1.0
3922,Senior,101k-120k,0.5
3922,Senior,121k+,0.28
3922,Senior,70k-100k,0.22
3923,Senior,121k+,1.0
3924,Senior,70k-100k,1.0
3925,Junior,70k-100k,1.0
3926,Manager,101k-120k,1.0
3927,Senior,101k-120k,1.0
3928,Junior,70k-100k,1.0
3929,Senior,101k-120k,1.0
3930,Junior,70k-100k,1.0
3931,Senior,101k-120k,1.0
3932,Senior,121k+,1.0
3933,Senior,70k-100k,1.0
3934,Manager,121k+,0.9999999999999999
3935,Senior,101k-120k,1.0
3936,Junior,70k-100k,1.0
3937,Senior,121k+,1.0
3938,Senior,121k+,1.0
3939,Manager,101k-120k,0.29
3939,Manager,121k+,0.65
3939,Manager,70k-100k,0.060000000000000005
3940,Senior,70k-100k,1.0
3941,Junior,101k-120k,1.0
3942,Manager,101k-120k,0.29
3942,Manager,121k+,0.6499999999999999
3942,Manager,70k-100k,0.06
3943,Senior,121k+,1.0
3944,Junior,101k-120k,1.0
3945,Junior,101k-120k,0.22999999999999998
3945,Junior,121k+,0.05
3945,Junior,70k-100k,0.72
3946,Junior,70k-100k,0.9999999999999999
3947,Manager,121k+,1.0
3948,Senior,70k-100k,1.0
3949,Manager,121k+,1.0
3950,Senior,121k+,1.0
3951,Senior,101k-120k,1.0
3952,Manager,121k+,1.0
3953,Manager,121k+,1.0
3954,Junior,70k-100k,1.0
3955,Junior,101k-120k,1.0
3956,Senior,121k+,1.0
3957,Senior,121k+,1.0
3958,Manager,101k-120k,0.29
3958,Manager,121k+,0.65
3958,Manager,70k-100k,0.06
3959,Junior,70k-100k,1.0
3960,Senior,70k-100k,1.0
3961,Junior,70k-100k,1.0
3962,Senior,101k-120k,1.0
3963,Senior,101k-120k,1.0
3964,Junior,70k-100k,1.0
3965,Senior,121k+,1.0
3966,Senior,101k-120k,1.0
3967,Senior,70k-100k,1.0
3968,Junior,101k-120k,1.0
3969,Junior,101k-120k,1.0
3970,Senior,70k-100k,1.0
3971,Manager,101k-120k,1.0
3972,Junior,101k-120k,1.0
3973,Senior,121k+,1.0
3974,Senior,121k+,1.0
3975,Senior,101k-120k,1.0
3976,Manager,121k+,1.0
3977,Manager,70k-100k,1.0
3978,Manager,101k-120k,1.0
3979,Manager,121k+,1.0
3980,Senior,101k-120k,1.0
3981,Manager,101k-120k,0.29
3981,Manager,121k+,0.65
3981,Manager,70k-100k,0.06
3982,Senior,121k+,1.0
3983,Manager,70k-100k,1.0
3984,Manager,101k-120k,1.0
3985,Senior,101k-120k,0.5
3985,Senior,121k+,0.28
3985,Senior,70k-100k,0.21999999999999997
3986,Junior,70k-100k,1.0
3987,Manager,121k+,0.9999999999999999
3988,Manager,101k-120k,0.29
3988,Manager,121k+,0.6500000000000001
3988,Manager,70k-100k,0.060000000000000005
3989,Junior,70k-100k,1.0
3990,Senior,70k-100k,1.0
3991,Senior,70k-100k,1.0
3992,Manager,121k+,0.9999999999999999
3993,Junior,70k-100k,1.0
3994,Junior,101k-120k,1.0
3995,Senior,101k-120k,0.5
3995,Senior,121k+,0.27999999999999997
3995,Senior,70k-100k,0.22
3996,Senior,70k-100k,1.0
3997,Manager,121k+,1.0
3998,Junior,70k-100k,1.0
3999,Junior,70k-100k,1.0
4000,Senior,121k+,1.0
4001,Junior,70k-100k,0.9999999999999999
4002,Manager,101k-120k,0.29
4002,Manager,121k+,0.65
4002,Manager,70k-100k,0.06
4003,Manager,101k-120k,1.0
4004,Senior,101k-120k,1.0
4005,Senior,70k-100k,1.0
4006,Junior,70k-100k,1.0
4007,Manager,121k+,1.0
4008,Manager,101k-120k,1.0
4009,Senior,101k-120k,1.0
4010,Junior,70k-100k,1.0
4011,Senior,101k-120k,1.0
4012,Junior,101k-120k,1.0
4013,Manager,101k-120k,0.29
4013,Manager,121k+,0.6499999999999999
4013,Manager,70k-100k,0.059999999999999984
4014,Junior,70k-100k,1.0
4015,Senior,121k+,1.0
4016,Senior,101k-120k,1.0
4017,Senior,101k-120k,0.5
4017,Senior,121k+,0.28
4017,Senior,70k-100k,0.22
4018,Junior,70k-100k,1.0
4019,Junior,101k-120k,1.0
4020,Senior,121k+,1.0
4021,Manager,101k-120k,0.29
4021,Manager,121k+,0.6499999999999999
4021,Manager,70k-100k,0.06
4022,Senior,101k-120k,0.5
4022,Senior,121k+,0.28
4022,Senior,70k-100k,0.22000000000000003
4023,Manager,101k-120k,1.0
4024,Manager,101k-120k,0.29
4024,Manager,121k+,0.65
4024,Manager,70k-100k,0.06
4025,Senior,101k-120k,1.0000000000000002
4026,Manager,101k-120k,0.29
4026,Manager,121k+,0.6500000000000001
4026,Manager,70k-100k,0.060000000000000005
4027,Manager,121k+,1.0
4028,Senior,101k-120k,1.0
4029,Junior,101k-120k,1.0
4030,Manager,101k-120k,1.0
4031,Senior,101k-120k,1.0
4032,Junior,101k-120k,0.22999999999999998
4032,Junior,121k+,0.05
4032,Junior,70k-100k,0.72
4033,Senior,70k-100k,1.0
4034,Junior,121k+,1.0
4035,Manager,101k-120k,0.29
4035,Manager,121k+,0.65
4035,Manager,70k-100k,0.060000000000000005
4036,Senior,121k+,1.0
4037,Junior,101k-120k,0.22999999999999998
4037,Junior,121k+,0.05
4037,Junior,70k-100k,0.72
4038,Manager,121k+,1.0
4039,Junior,70k-100k,0.9999999999999999
4040,Manager,121k+,0.9999999999999999
4041,Senior,101k-120k,0.5
4041,Senior,121k+,0.28
4041,Senior,70k-100k,0.22000000000000003
4042,Senior,101k-120k,0.5
4042,Senior,121k+,0.28
4042,Senior,70k-100k,0.22
4043,Senior,101k-120k,1.0
4044,Senior,121k+,1.0
4045,Manager,101k-120k,1.0
4046,Senior,101k-120k,0.5
4046,Senior,121k+,0.28
4046,Senior,70k-100k,0.22000000000000003
4047,Manager,101k-120k,0.2899999999999999
4047,Manager,121k+,0.6499999999999999
4047,Manager,70k-100k,0.06
4048,Manager,101k-120k,1.0
4049,Senior,70k-100k,1.0
4050,Senior,121k+,1.0
4051,Manager,101k-120k,0.29
4051,Manager,121k+,0.6500000000000001
4051,Manager,70k-100k,0.060000000000000005
4052,Senior,101k-120k,1.0
4053,Senior,70k-100k,1.0
4054,Junior,70k-100k,1.0
4055,Manager,101k-120k,1.0
4056,Senior,101k-120k,0.5
4056,Senior,121k+,0.28
4056,Senior,70k-100k,0.22
4057,Senior,101k-120k,0.5
4057,Senior,121k+,0.28
4057,Senior,70k-100k,0.22000000000000003
4058,Manager,121k+,1.0
4059,Senior,121k+,1.0
4060,Senior,70k-100k,1.0
4061,Manager,101k-120k,1.0
4062,Senior,101k-120k,0.5
4062,Senior,121k+,0.28
4062,Senior,70k-100k,0.22000000000000003
4063,Manager,101k-120k,0.29
4063,Manager,121k+,0.6499999999999999
4063,Manager,70k-100k,0.059999999999999984
4064,Junior,70k-100k,0.9999999999999999
4065,Senior,101k-120k,1.0
4066,Senior,121k+,1.0
4067,Junior,70k-100k,1.0
4068,Senior,101k-120k,1.0
4069,Manager,101k-120k,0.29
4069,Manager,121k+,0.65
4069,Manager,70k-100k,0.06
4070,Senior,101k-120k,1.0
4071,Senior,101k-120k,1.0
4072,Junior,101k-120k,1.0
4073,Senior,101k-120k,1.0
4074,Senior,121k+,1.0
4075,Senior,70k-100k,1.0
4076,Senior,101k-120k,1.0
4077,Manager,101k-120k,0.29
4077,Manager,121k+,0.65
4077,Manager,70k-100k,0.060000000000000005
4078,Manager,121k+,1.0
4079,Senior,101k-120k,1.0
4080,Senior,101k-120k,0.5
4080,Senior,121k+,0.28
4080,Senior,70k-100k,0.21999999999999997
4081,Senior,101k-120k,0.5
4081,Senior,121k+,0.28
4081,Senior,70k-100k,0.22000000000000003
4082,Senior,121k+,1.0
4083,Senior,70k-100k,1.0
4084,Senior,70k-100k,1.0
4085,Manager,70k-100k,0.9999999999999999
4086,Junior,70k-100k,1.0
4087,Junior,70k-100k,0.9999999999999999
4088,Senior,101k-120k,0.5
4088,Senior,121k+,0.27999999999999997
4088,Senior,70k-100k,0.22
4089,Senior,101k-120k,0.5
4089,Senior,121k+,0.27999999999999997
4089,Senior,70k-100k,0.22
4090,Manager,101k-120k,1.0
4091,Senior,101k-120k,1.0
4092,Senior,121k+,1.0
4093,Senior,121k+,1.0
4094,Senior,121k+,1.0
4095,Manager,121k+,1.0
4096,Manager,101k-120k,0.29
4096,Manager,121k+,0.65
4096,Manager,70k-100k,0.060000000000000005
4097,Junior,70k-100k,1.0
4098,Senior,101k-120k,1.0000000000000002
4099,Senior,70k-100k,1.0
4100,Senior,101k-120k,0.5
4100,Senior,121k+,0.28
4100,Senior,70k-100k,0.22
4101,Junior,70k-100k,0.9999999999999999
4102,Junior,70k-100k,1.0
4103,Manager,101k-120k,1.0
4104,Manager,121k+,1.0
4105,Senior,121k+,1.0
4106,Manager,121k+,1.0
4107,Manager,121k+,1.0
4108,Senior,101k-120k,0.5
4108,Senior,121k+,0.28
4108,Senior,70k-100k,0.22000000000000003
4109,Senior,70k-100k,1.0
4110,Manager,101k-120k,0.29
4110,Manager,121k+,0.6500000000000001
4110,Manager,70k-100k,0.060000000000000005
4111,Senior,101k-120k,0.5
4111,Senior,121k+,0.28
4111,Senior,70k-100k,0.22
4112,Manager,101k-120k,0.2899999999999999
4112,Manager,121k+,0.6499999999999999
4112,Manager,70k-100k,0.06
4113,Senior,101k-120k,0.5
4113,Senior,121k+,0.28
4113,Senior,70k-100k,0.22
4114,Senior,101k-120k,0.5
4114,Senior,121k+,0.28
4114,Senior,70k-100k,0.22000000000000003
4115,Junior,121k+,1.0
4116,Manager,101k-120k,1.0
4117,Senior,101k-120k,1.0
4118,Senior,101k-120k,1.0
4119,Senior,121k+,1.0
4120,Senior,101k-120k,0.5
4120,Senior,121k+,0.28
4120,Senior,70k-100k,0.21999999999999997
4121,Senior,70k-100k,1.0
4122,Senior,101k-120k,0.5
4122,Senior,121k+,0.28
4122,Senior,70k-100k,0.22000000000000003
4123,Senior,121k+,1.0
4124,Senior,101k-120k,1.0
4125,Manager,121k+,0.9999999999999999
4126,Senior,101k-120k,1.0
4127,Senior,101k-120k,1.0
4128,Senior,101k-120k,1.0
4129,Senior,101k-120k,0.5
4129,Senior,121k+,0.28
4129,Senior,70k-100k,0.22
4130,Manager,101k-120k,0.29
4130,Manager,121k+,0.6500000000000001
4130,Manager,70k-100k,0.060000000000000005
4131,Junior,101k-120k,1.0
4132,Senior,121k+,1.0
4133,Senior,70k-100k,1.0
4134,Senior,101k-120k,1.0
4135,Senior,101k-120k,0.5
4135,Senior,121k+,0.28
4135,Senior,70k-100k,0.22
4136,Senior,121k+,1.0
4137,Junior,101k-120k,1.0
4138,Senior,101k-120k,1.0
4139,Senior,121k+,1.0
4140,Manager,101k-120k,0.29
4140,Manager,121k+,0.6499999999999999
4140,Manager,70k-100k,0.059999999999999984
4141,Junior,121k+,1.0
4142,Senior,121k+,1.0
4143,Manager,101k-120k,1.0
4144,Senior,121k+,1.0
4145,Senior,101k-120k,1.0
4146,Manager,121k+,1.0
4147,Senior,70k-100k,1.0
4148,Manager,101k-120k,0.29
4148,Manager,121k+,0.65
4148,Manager,70k-100k,0.060000000000000005
4149,Junior,70k-100k,0.9999999999999999
4150,Senior,121k+,1.0
4151,Senior,101k-120k,1.0
4152,Senior,101k-120k,1.0
4153,Senior,101k-120k,1.0
4154,Manager,101k-120k,0.29
4154,Manager,121k+,0.65
4154,Manager,70k-100k,0.06
4155,Manager,121k+,0.9999999999999999
4156,Manager,101k-120k,0.29
4156,Manager,121k+,0.65
4156,Manager,70k-100k,0.060000000000000005
4157,Senior,101k-120k,1.0
4158,Manager,101k-120k,0.29
4158,Manager,121k+,0.65
4158,Manager,70k-100k,0.06
4159,Manager,121k+,1.0
4160,Senior,121k+,1.0
4161,Junior,101k-120k,1.0
4162,Junior,70k-100k,0.9999999999999999
4163,Senior,70k-100k,1.0
4164,Senior,101k-120k,1.0
4165,Senior,70k-100k,1.0
4166,Senior,101k-120k,0.5
4166,Senior,121k+,0.28
4166,Senior,70k-100k,0.22
4167,Junior,70k-100k,0.9999999999999999
4168,Junior,101k-120k,0.23000000000000004
4168,Junior,121k+,0.05000000000000001
4168,Junior,70k-100k,0.7200000000000001
4169,Senior,101k-120k,0.5
4169,Senior,121k+,0.28
4169,Senior,70k-100k,0.22
4170,Manager,101k-120k,0.29
4170,Manager,121k+,0.6499999999999999
4170,Manager,70k-100k,0.06
4171,Manager,101k-120k,0.29
4171,Manager,121k+,0.65
4171,Manager,70k-100k,0.06
4172,Junior,101k-120k,1.0
4173,Manager,121k+,1.0
4174,Junior,101k-120k,1.0
4175,Manager,101k-120k,0.29
4175,Manager,121k+,0.65
4175,Manager,70k-100k,0.06
4176,Junior,101k-120k,1.0
4177,Junior,70k-100k,1.0
4178,Senior,101k-120k,0.5
4178,Senior,121k+,0.28
4178,Senior,70k-100k,0.22
4179,Junior,70k-100k,0.9999999999999999
4180,Senior,101k-120k,1.0
4181,Manager,121k+,1.0
4182,Senior,121k+,1.0
4183,Junior,70k-100k,1.0
4184,Junior,70k-100k,1.0
4185,Senior,101k-120k,0.5
4185,Senior,121k+,0.28
4185,Senior,70k-100k,0.22
4186,Senior,101k-120k,1.0
4187,Senior,70k-100k,1.0
4188,Junior,70k-100k,1.0
4189,Junior,101k-120k,0.22999999999999998
4189,Junior,121k+,0.05
4189,Junior,70k-100k,0.72
4190,Senior,101k-120k,1.0000000000000002
4191,Senior,101k-120k,1.0
4192,Senior,101k-120k,1.0
4193,Manager,121k+,1.0
4194,Senior,101k-120k,1.0
4195,Senior,101k-120k,0.5
4195,Senior,121k+,0.28
4195,Senior,70k-100k,0.22000000000000003
4196,Senior,101k-120k,1.0
4197,Senior,101k-120k,1.0
4198,Manager,121k+,1.0
4199,Junior,70k-100k,0.9999999999999999
4200,Junior,101k-120k,1.0
4201,Senior,101k-120k,0.5
4201,Senior,121k+,0.28
4201,Senior,70k-100k,0.22
4202,Senior,70k-100k,1.0
4203,Senior,101k-120k,1.0
4204,Junior,101k-120k,1.0
4205,Senior,101k-120k,1.0
4206,Senior,101k-120k,1.0
4207,Senior,101k-120k,0.5
4207,Senior,121k+,0.28
4207,Senior,70k-100k,0.22
4208,Junior,101k-120k,1.0
4209,Senior,101k-120k,1.0
4210,Senior,121k+,1.0
4211,Senior,101k-120k,1.0
4212,Junior,70k-100k,1.0
4213,Senior,101k-120k,1.0
4214,Manager,121k+,1.0
4215,Senior,101k-120k,1.0
4216,Senior,70k-100k,1.0
4217,Manager,101k-120k,1.0
4218,Manager,101k-120k,0.29
4218,Manager,121k+,0.6499999999999999
4218,Manager,70k-100k,0.06
4219,Senior,70k-100k,1.0
4220,Junior,101k-120k,0.23000000000000007
4220,Junior,121k+,0.05000000000000002
4220,Junior,70k-100k,0.7200000000000001
4221,Senior,101k-120k,1.0
4222,Manager,121k+,0.9999999999999999
4223,Senior,101k-120k,1.0
4224,Senior,101k-120k,1.0
4225,Junior,70k-100k,1.0
4226,Senior,101k-120k,0.5
4226,Senior,121k+,0.28
4226,Senior,70k-100k,0.22000000000000003
4227,Manager,121k+,0.9999999999999999
4228,Senior,101k-120k,1.0
4229,Senior,121k+,1.0
4230,Senior,101k-120k,0.5
4230,Senior,121k+,0.28
4230,Senior,70k-100k,0.21999999999999997
4231,Senior,101k-120k,1.0000000000000002
4232,Senior,101k-120k,1.0
4233,Senior,121k+,1.0
4234,Senior,101k-120k,1.0
4235,Junior,101k-120k,0.9999999999999999
4236,Junior,121k+,1.0
4237,Senior,101k-120k,1.0
4238,Senior,101k-120k,1.0
4239,Manager,121k+,1.0
4240,Junior,70k-100k,1.0
4241,Senior,101k-120k,1.0
4242,Senior,101k-120k,1.0
4243,Senior,70k-100k,1.0
4244,Manager,101k-120k,1.0
4245,Manager,101k-120k,0.29
4245,Manager,121k+,0.65
4245,Manager,70k-100k,0.06
4246,Senior,101k-120k,1.0
4247,Junior,101k-120k,1.0
4248,Junior,70k-100k,1.0
4249,Senior,101k-120k,0.5
4249,Senior,121k+,0.28
4249,Senior,70k-100k,0.22
4250,Junior,70k-100k,1.0
4251,Senior,70k-100k,1.0
4252,Junior,101k-120k,0.23000000000000007
4252,Junior,121k+,0.05000000000000002
4252,Junior,70k-100k,0.7200000000000001
4253,Senior,101k-120k,1.0
4254,Senior,101k-120k,0.5
4254,Senior,121k+,0.28
4254,Senior,70k-100k,0.21999999999999997
4255,Senior,101k-120k,1.0
