block_id,Education,Experience,Position,probability
4025,Masters,15-30+,Senior,0.10909090909090909
4025,PhD,0-15,Senior,0.2532467532467533
4025,PhD,15-30+,Senior,0.046753246753246755
4026,Masters,15-30+,Manager,1.0000000000000002
4027,Masters,0-15,Manager,1.0
4028,Masters,15-30+,Senior,1.0
4029,Masters,0-15,Junior,0.5909090909090909
4029,Masters,15-30+,Junior,0.10909090909090909
4029,PhD,0-15,Junior,0.25324675324675333
4029,PhD,15-30+,Junior,0.04675324675324676
4030,Masters,15-30+,Manager,0.7
4030,PhD,15-30+,Manager,0.30000000000000004
4031,Masters,0-15,Senior,1.0
4032,Masters,0-15,Junior,1.0
4033,Masters,0-15,Senior,1.0
4034,Masters,0-15,Junior,1.0
4035,PhD,15-30+,Manager,1.0
4036,Masters,15-30+,Senior,1.0
4037,Masters,0-15,Junior,1.0
4038,Masters,15-30+,Manager,0.7
4038,PhD,15-30+,Manager,0.3000000000000001
4039,Masters,0-15,Junior,0.5909090909090908
4039,Masters,15-30+,Junior,0.10909090909090907
4039,PhD,0-15,Junior,0.2532467532467533
4039,PhD,15-30+,Junior,0.046753246753246755
4040,Masters,0-15,Manager,0.6999999999999998
4040,PhD,0-15,Manager,0.30000000000000004
4041,Masters,15-30+,Senior,0.7
4041,PhD,15-30+,Senior,0.3
4042,Masters,0-15,Senior,0.7000000000000001
4042,PhD,0-15,Senior,0.30000000000000004
4043,PhD,15-30+,Senior,1.0
4044,PhD,0-15,Senior,1.0
4045,PhD,0-15,Manager,1.0
4046,Masters,15-30+,Senior,1.0
4047,Masters,0-15,Manager,0.5909090909090907
4047,Masters,15-30+,Manager,0.10909090909090907
4047,PhD,0-15,Manager,0.2532467532467532
4047,PhD,15-30+,Manager,0.046753246753246755
4048,PhD,0-15,Manager,1.0
4049,Masters,0-15,Senior,0.8441558441558441
4049,Masters,15-30+,Senior,0.15584415584415587
4050,Masters,15-30+,Senior,1.0
4051,Masters,15-30+,Manager,1.0000000000000002
4052,Masters,0-15,Senior,0.8441558441558442
4052,Masters,15-30+,Senior,0.15584415584415584
4053,PhD,0-15,Senior,1.0
4054,Masters,0-15,Junior,0.7
4054,PhD,0-15,Junior,0.3000000000000001
4055,PhD,0-15,Manager,0.8441558441558441
4055,PhD,15-30+,Manager,0.15584415584415584
4056,Masters,0-15,Senior,0.8441558441558441
4056,Masters,15-30+,Senior,0.15584415584415584
4057,Masters,15-30+,Senior,0.7
4057,PhD,15-30+,Senior,0.3
4058,PhD,0-15,Manager,1.0
4059,Masters,0-15,Senior,0.8441558441558441
4059,Masters,15-30+,Senior,0.15584415584415584
4060,PhD,0-15,Senior,0.8441558441558442
4060,PhD,15-30+,Senior,0.15584415584415584
4061,PhD,0-15,Manager,0.8441558441558441
4061,PhD,15-30+,Manager,0.15584415584415584
4062,Masters,15-30+,Senior,0.7
4062,PhD,15-30+,Senior,0.3
4063,Masters,0-15,Manager,0.6999999999999998
4063,PhD,0-15,Manager,0.30000000000000004
4064,Masters,0-15,Junior,0.5909090909090908
4064,Masters,15-30+,Junior,0.10909090909090907
4064,PhD,0-15,Junior,0.2532467532467533
4064,PhD,15-30+,Junior,0.046753246753246755
4065,PhD,0-15,Senior,0.8441558441558441
4065,PhD,15-30+,Senior,0.15584415584415584
4066,Masters,0-15,Senior,1.0
4067,Masters,15-30+,Junior,1.0
4068,Masters,15-30+,Senior,0.7
4068,PhD,15-30+,Senior,0.30000000000000004
4069,Masters,0-15,Manager,1.0
4070,Masters,15-30+,Senior,0.7
4070,PhD,15-30+,Senior,0.30000000000000004
4071,Masters,0-15,Senior,1.0
4072,Masters,0-15,Junior,0.8441558441558441
4072,Masters,15-30+,Junior,0.15584415584415584
4073,Masters,0-15,Senior,0.8441558441558442
4073,Masters,15-30+,Senior,0.15584415584415584
4074,PhD,15-30+,Senior,1.0
4075,Masters,15-30+,Senior,0.7
4075,PhD,15-30+,Senior,0.3
4076,PhD,0-15,Senior,1.0
4077,PhD,15-30+,Manager,1.0
4078,Masters,0-15,Manager,1.0
4079,PhD,0-15,Senior,0.8441558441558441
4079,PhD,15-30+,Senior,0.15584415584415584
4080,PhD,0-15,Senior,1.0
4081,Masters,15-30+,Senior,0.7
4081,PhD,15-30+,Senior,0.3
4082,Masters,0-15,Senior,0.7
4082,PhD,0-15,Senior,0.30000000000000004
4083,PhD,0-15,Senior,1.0
4084,Masters,0-15,Senior,1.0
4085,Masters,0-15,Manager,0.5909090909090908
4085,Masters,15-30+,Manager,0.10909090909090906
4085,PhD,0-15,Manager,0.2532467532467533
4085,PhD,15-30+,Manager,0.046753246753246755
4086,Masters,0-15,Junior,0.7
4086,PhD,0-15,Junior,0.3000000000000001
4087,Masters,0-15,Junior,0.5909090909090908
4087,Masters,15-30+,Junior,0.10909090909090907
4087,PhD,0-15,Junior,0.2532467532467533
4087,PhD,15-30+,Junior,0.046753246753246755
4088,PhD,15-30+,Senior,1.0
4089,PhD,15-30+,Senior,1.0
4090,Masters,15-30+,Manager,0.7
4090,PhD,15-30+,Manager,0.30000000000000004
4091,Masters,15-30+,Senior,1.0
4092,Masters,0-15,Senior,0.7
4092,PhD,0-15,Senior,0.30000000000000004
4093,Masters,0-15,Senior,1.0
4094,Masters,15-30+,Senior,1.0
4095,PhD,15-30+,Manager,1.0
4096,PhD,0-15,Manager,0.8441558441558441
4096,PhD,15-30+,Manager,0.15584415584415584
4097,Masters,0-15,Junior,1.0
4098,Masters,0-15,Senior,0.590909090909091
4098,Masters,15-30+,Senior,0.10909090909090909
4098,PhD,0-15,Senior,0.2532467532467533
4098,PhD,15-30+,Senior,0.046753246753246755
4099,PhD,0-15,Senior,1.0
4100,PhD,0-15,Senior,0.8441558441558442
4100,PhD,15-30+,Senior,0.15584415584415584
4101,Masters,0-15,Junior,0.5909090909090908
4101,Masters,15-30+,Junior,0.10909090909090907
4101,PhD,0-15,Junior,0.2532467532467533
4101,PhD,15-30+,Junior,0.046753246753246755
4102,Masters,0-15,Junior,1.0
4103,Masters,15-30+,Manager,0.7
4103,PhD,15-30+,Manager,0.30000000000000004
4104,PhD,0-15,Manager,1.0
4105,Masters,15-30+,Senior,1.0
4106,PhD,0-15,Manager,1.0
4107,Masters,15-30+,Manager,1.0
4108,Masters,15-30+,Senior,1.0
4109,Masters,0-15,Senior,0.8441558441558441
4109,Masters,15-30+,Senior,0.15584415584415587
4110,Masters,15-30+,Manager,1.0000000000000002
4111,Masters,0-15,Senior,0.5909090909090909
4111,Masters,15-30+,Senior,0.10909090909090907
4111,PhD,0-15,Senior,0.2532467532467532
4111,PhD,15-30+,Senior,0.046753246753246755
4112,Masters,0-15,Manager,0.5909090909090907
4112,Masters,15-30+,Manager,0.10909090909090907
4112,PhD,0-15,Manager,0.2532467532467532
4112,PhD,15-30+,Manager,0.046753246753246755
4113,Masters,0-15,Senior,0.5909090909090909
4113,Masters,15-30+,Senior,0.10909090909090907
4113,PhD,0-15,Senior,0.2532467532467532
4113,PhD,15-30+,Senior,0.046753246753246755
4114,Masters,15-30+,Senior,0.7
4114,PhD,15-30+,Senior,0.3
4115,Masters,0-15,Junior,0.8441558441558442
4115,Masters,15-30+,Junior,0.15584415584415584
4116,Masters,15-30+,Manager,0.7
4116,PhD,15-30+,Manager,0.30000000000000004
4117,PhD,0-15,Senior,0.8441558441558441
4117,PhD,15-30+,Senior,0.15584415584415584
4118,Masters,0-15,Senior,1.0
4119,Masters,15-30+,Senior,1.0
4120,PhD,0-15,Senior,1.0
4121,PhD,0-15,Senior,1.0
4122,Masters,15-30+,Senior,1.0
4123,PhD,0-15,Senior,1.0
4124,PhD,0-15,Senior,1.0
4125,Masters,0-15,Manager,0.5909090909090908
4125,Masters,15-30+,Manager,0.10909090909090907
4125,PhD,0-15,Manager,0.2532467532467533
4125,PhD,15-30+,Manager,0.04675324675324676
4126,Masters,0-15,Senior,0.7
4126,PhD,0-15,Senior,0.3
4127,PhD,0-15,Senior,0.8441558441558441
4127,PhD,15-30+,Senior,0.15584415584415584
4128,Masters,15-30+,Senior,0.7
4128,PhD,15-30+,Senior,0.30000000000000004
4129,PhD,0-15,Senior,0.8441558441558442
4129,PhD,15-30+,Senior,0.15584415584415584
4130,Masters,15-30+,Manager,1.0000000000000002
4131,Masters,0-15,Junior,0.7
4131,PhD,0-15,Junior,0.30000000000000004
4132,Masters,0-15,Senior,1.0
4133,PhD,15-30+,Senior,1.0
4134,PhD,15-30+,Senior,1.0
4135,Masters,0-15,Senior,0.7000000000000001
4135,PhD,0-15,Senior,0.30000000000000004
4136,Masters,15-30+,Senior,1.0
4137,Masters,0-15,Junior,0.5909090909090909
4137,Masters,15-30+,Junior,0.10909090909090909
4137,PhD,0-15,Junior,0.25324675324675333
4137,PhD,15-30+,Junior,0.04675324675324676
4138,PhD,0-15,Senior,1.0
4139,Masters,0-15,Senior,0.7
4139,PhD,0-15,Senior,0.30000000000000004
4140,Masters,0-15,Manager,0.6999999999999998
4140,PhD,0-15,Manager,0.30000000000000004
4141,Masters,0-15,Junior,0.7
4141,PhD,0-15,Junior,0.3000000000000001
4142,Masters,0-15,Senior,0.8441558441558441
4142,Masters,15-30+,Senior,0.15584415584415584
4143,PhD,0-15,Manager,0.8441558441558441
4143,PhD,15-30+,Manager,0.15584415584415584
4144,PhD,15-30+,Senior,1.0
4145,Masters,0-15,Senior,1.0
4146,Masters,0-15,Manager,1.0
4147,PhD,0-15,Senior,0.8441558441558442
4147,PhD,15-30+,Senior,0.15584415584415584
4148,PhD,0-15,Manager,0.8441558441558441
4148,PhD,15-30+,Manager,0.15584415584415584
4149,Masters,0-15,Junior,0.5909090909090908
4149,Masters,15-30+,Junior,0.10909090909090907
4149,PhD,0-15,Junior,0.2532467532467533
4149,PhD,15-30+,Junior,0.046753246753246755
4150,Masters,0-15,Senior,1.0
4151,PhD,0-15,Senior,1.0
4152,PhD,15-30+,Senior,1.0
4153,PhD,0-15,Senior,1.0
4154,Masters,0-15,Manager,1.0
4155,Masters,0-15,Manager,0.5909090909090908
4155,Masters,15-30+,Manager,0.10909090909090907
4155,PhD,0-15,Manager,0.2532467532467533
4155,PhD,15-30+,Manager,0.04675324675324676
4156,PhD,15-30+,Manager,1.0
4157,Masters,0-15,Senior,0.8441558441558442
4157,Masters,15-30+,Senior,0.15584415584415584
4158,Masters,0-15,Manager,0.8441558441558441
4158,Masters,15-30+,Manager,0.1558441558441558
4159,Masters,15-30+,Manager,1.0
4160,PhD,15-30+,Senior,1.0
4161,Masters,0-15,Junior,1.0
4162,Masters,0-15,Junior,0.5909090909090908
4162,Masters,15-30+,Junior,0.10909090909090907
4162,PhD,0-15,Junior,0.2532467532467533
4162,PhD,15-30+,Junior,0.046753246753246755
4163,PhD,0-15,Senior,0.8441558441558442
4163,PhD,15-30+,Senior,0.15584415584415584
4164,PhD,0-15,Senior,0.8441558441558441
4164,PhD,15-30+,Senior,0.15584415584415584
4165,Masters,0-15,Senior,1.0
4166,Masters,0-15,Senior,0.7000000000000001
4166,PhD,0-15,Senior,0.30000000000000004
4167,Masters,0-15,Junior,0.5909090909090908
4167,Masters,15-30+,Junior,0.10909090909090907
4167,PhD,0-15,Junior,0.2532467532467533
4167,PhD,15-30+,Junior,0.046753246753246755
4168,Masters,0-15,Junior,0.7
4168,PhD,0-15,Junior,0.30000000000000004
4169,Masters,0-15,Senior,0.7000000000000001
4169,PhD,0-15,Senior,0.30000000000000004
4170,PhD,0-15,Manager,1.0
4171,Masters,0-15,Manager,0.8441558441558441
4171,Masters,15-30+,Manager,0.1558441558441558
4172,Masters,0-15,Junior,0.8441558441558441
4172,Masters,15-30+,Junior,0.15584415584415584
4173,Masters,15-30+,Manager,1.0
4174,Masters,0-15,Junior,0.8441558441558441
4174,Masters,15-30+,Junior,0.15584415584415584
4175,Masters,0-15,Manager,0.8441558441558441
4175,Masters,15-30+,Manager,0.1558441558441558
4176,Masters,0-15,Junior,0.7
4176,PhD,0-15,Junior,0.30000000000000004
4177,Masters,0-15,Junior,0.7
4177,PhD,0-15,Junior,0.3000000000000001
4178,Masters,0-15,Senior,0.7000000000000001
4178,PhD,0-15,Senior,0.30000000000000004
4179,Masters,0-15,Junior,0.5909090909090908
4179,Masters,15-30+,Junior,0.10909090909090907
4179,PhD,0-15,Junior,0.2532467532467533
4179,PhD,15-30+,Junior,0.046753246753246755
4180,Masters,15-30+,Senior,1.0
4181,Masters,15-30+,Manager,1.0
4182,Masters,15-30+,Senior,1.0
4183,Masters,0-15,Junior,0.8441558441558441
4183,Masters,15-30+,Junior,0.15584415584415584
4184,Masters,0-15,Junior,0.8441558441558441
4184,Masters,15-30+,Junior,0.15584415584415584
4185,Masters,0-15,Senior,0.8441558441558441
4185,Masters,15-30+,Senior,0.15584415584415584
4186,Masters,0-15,Senior,0.8441558441558442
4186,Masters,15-30+,Senior,0.15584415584415584
4187,Masters,15-30+,Senior,1.0
4188,Masters,0-15,Junior,0.8441558441558441
4188,Masters,15-30+,Junior,0.15584415584415584
4189,Masters,0-15,Junior,1.0
4190,Masters,0-15,Senior,0.590909090909091
4190,Masters,15-30+,Senior,0.10909090909090909
4190,PhD,0-15,Senior,0.2532467532467533
4190,PhD,15-30+,Senior,0.046753246753246755
4191,Masters,0-15,Senior,0.7
4191,PhD,0-15,Senior,0.3
4192,Masters,0-15,Senior,1.0
4193,PhD,0-15,Manager,0.8441558441558442
4193,PhD,15-30+,Manager,0.15584415584415584
4194,Masters,0-15,Senior,1.0
4195,Masters,15-30+,Senior,1.0
4196,Masters,0-15,Senior,0.8441558441558442
4196,Masters,15-30+,Senior,0.15584415584415584
4197,Masters,15-30+,Senior,1.0
4198,Masters,0-15,Manager,0.8441558441558441
4198,Masters,15-30+,Manager,0.15584415584415584
4199,Masters,0-15,Junior,0.5909090909090908
4199,Masters,15-30+,Junior,0.10909090909090907
4199,PhD,0-15,Junior,0.2532467532467533
4199,PhD,15-30+,Junior,0.046753246753246755
4200,PhD,0-15,Junior,1.0
4201,PhD,0-15,Senior,0.8441558441558442
4201,PhD,15-30+,Senior,0.15584415584415584
4202,PhD,0-15,Senior,1.0
4203,Masters,15-30+,Senior,0.7
4203,PhD,15-30+,Senior,0.30000000000000004
4204,Masters,0-15,Junior,0.7
4204,PhD,0-15,Junior,0.30000000000000004
4205,Masters,0-15,Senior,1.0
4206,Masters,15-30+,Senior,0.7
4206,PhD,15-30+,Senior,0.30000000000000004
4207,Masters,0-15,Senior,0.7000000000000001
4207,PhD,0-15,Senior,0.30000000000000004
4208,Masters,0-15,Junior,0.7
4208,PhD,0-15,Junior,0.30000000000000004
4209,Masters,0-15,Senior,1.0
4210,Masters,0-15,Senior,0.8441558441558441
4210,Masters,15-30+,Senior,0.15584415584415584
4211,Masters,0-15,Senior,0.8441558441558442
4211,Masters,15-30+,Senior,0.15584415584415584
4212,Masters,0-15,Junior,0.8441558441558441
4212,Masters,15-30+,Junior,0.15584415584415584
4213,Masters,0-15,Senior,0.8441558441558442
4213,Masters,15-30+,Senior,0.15584415584415584
4214,Masters,15-30+,Manager,0.7
4214,PhD,15-30+,Manager,0.3000000000000001
4215,Masters,15-30+,Senior,0.7
4215,PhD,15-30+,Senior,0.30000000000000004
4216,Masters,15-30+,Senior,0.7
4216,PhD,15-30+,Senior,0.3
4217,Masters,0-15,Manager,0.8441558441558441
4217,Masters,15-30+,Manager,0.15584415584415584
4218,Masters,15-30+,Manager,0.6999999999999998
4218,PhD,15-30+,Manager,0.30000000000000004
4219,PhD,15-30+,Senior,1.0
4220,Masters,0-15,Junior,0.5909090909090909
4220,Masters,15-30+,Junior,0.10909090909090909
4220,PhD,0-15,Junior,0.25324675324675333
4220,PhD,15-30+,Junior,0.04675324675324677
4221,Masters,0-15,Senior,1.0
4222,Masters,0-15,Manager,0.6999999999999998
4222,PhD,0-15,Manager,0.30000000000000004
4223,Masters,0-15,Senior,1.0
4224,Masters,0-15,Senior,0.7
4224,PhD,0-15,Senior,0.3
4225,Masters,0-15,Junior,0.8441558441558441
4225,Masters,15-30+,Junior,0.15584415584415584
4226,Masters,15-30+,Senior,0.7
4226,PhD,15-30+,Senior,0.3
4227,Masters,0-15,Manager,0.6999999999999998
4227,PhD,0-15,Manager,0.30000000000000004
4228,PhD,15-30+,Senior,1.0
4229,Masters,15-30+,Senior,1.0
4230,Masters,0-15,Senior,1.0
4231,Masters,0-15,Senior,0.590909090909091
4231,Masters,15-30+,Senior,0.10909090909090909
4231,PhD,0-15,Senior,0.2532467532467533
4231,PhD,15-30+,Senior,0.046753246753246755
4232,Masters,0-15,Senior,1.0
4233,Masters,0-15,Senior,1.0
4234,PhD,15-30+,Senior,1.0
4235,Masters,15-30+,Junior,0.6999999999999998
4235,PhD,15-30+,Junior,0.30000000000000004
4236,Masters,0-15,Junior,0.5909090909090909
4236,Masters,15-30+,Junior,0.1090909090909091
4236,PhD,0-15,Junior,0.25324675324675333
4236,PhD,15-30+,Junior,0.04675324675324676
4237,Masters,0-15,Senior,0.7
4237,PhD,0-15,Senior,0.3
4238,PhD,0-15,Senior,0.8441558441558441
4238,PhD,15-30+,Senior,0.15584415584415584
4239,Masters,15-30+,Manager,0.7
4239,PhD,15-30+,Manager,0.3000000000000001
4240,Masters,0-15,Junior,1.0
4241,PhD,15-30+,Senior,1.0
4242,PhD,0-15,Senior,0.8441558441558441
4242,PhD,15-30+,Senior,0.15584415584415584
4243,Masters,15-30+,Senior,1.0
4244,Masters,0-15,Manager,1.0
4245,Masters,0-15,Manager,0.8441558441558441
4245,Masters,15-30+,Manager,0.1558441558441558
4246,Masters,0-15,Senior,1.0
4247,Masters,0-15,Junior,0.5909090909090909
4247,Masters,15-30+,Junior,0.10909090909090909
4247,PhD,0-15,Junior,0.25324675324675333
4247,PhD,15-30+,Junior,0.04675324675324676
4248,Masters,0-15,Junior,1.0
4249,PhD,0-15,Senior,0.8441558441558442
4249,PhD,15-30+,Senior,0.15584415584415584
4250,Masters,0-15,Junior,0.8441558441558441
4250,Masters,15-30+,Junior,0.15584415584415584
4251,Masters,15-30+,Senior,1.0
4252,Masters,0-15,Junior,0.5909090909090909
4252,Masters,15-30+,Junior,0.10909090909090909
4252,PhD,0-15,Junior,0.25324675324675333
4252,PhD,15-30+,Junior,0.04675324675324677
4253,Masters,15-30+,Senior,1.0
4254,Masters,0-15,Senior,1.0
4255,Masters,0-15,Senior,0.7
4255,PhD,0-15,Senior,0.3
4256,Masters,0-15,Senior,0.8441558441558442
4256,Masters,15-30+,Senior,0.15584415584415584
4257,PhD,0-15,Senior,0.8441558441558442
4257,PhD,15-30+,Senior,0.15584415584415587
4258,PhD,0-15,Junior,0.8441558441558441
4258,PhD,15-30+,Junior,0.15584415584415584
4259,PhD,0-15,Junior,0.8441558441558441
4259,PhD,15-30+,Junior,0.15584415584415584
4260,Masters,0-15,Senior,0.5909090909090909
4260,Masters,15-30+,Senior,0.10909090909090909
4260,PhD,0-15,Senior,0.2532467532467532
4260,PhD,15-30+,Senior,0.04675324675324676
4261,Masters,0-15,Junior,0.7
4261,PhD,0-15,Junior,0.30000000000000004
4262,Masters,0-15,Junior,0.5909090909090908
4262,Masters,15-30+,Junior,0.10909090909090907
4262,PhD,0-15,Junior,0.2532467532467533
4262,PhD,15-30+,Junior,0.046753246753246755
4263,Masters,15-30+,Senior,0.7
4263,PhD,15-30+,Senior,0.30000000000000004
4264,Masters,0-15,Junior,1.0
4265,Masters,15-30+,Senior,0.7
4265,PhD,15-30+,Senior,0.30000000000000004
4266,Masters,15-30+,Senior,1.0
4267,Masters,0-15,Senior,0.7000000000000001
4267,PhD,0-15,Senior,0.30000000000000004
4268,PhD,0-15,Senior,1.0
4269,Masters,0-15,Senior,0.7000000000000001
4269,PhD,0-15,Senior,0.30000000000000004
4270,Masters,15-30+,Senior,1.0
4271,Masters,0-15,Senior,0.7000000000000001
4271,PhD,0-15,Senior,0.30000000000000004
4272,Masters,15-30+,Junior,1.0
4273,Masters,0-15,Senior,0.7
4273,PhD,0-15,Senior,0.30000000000000004
4274,Masters,15-30+,Manager,1.0000000000000002
4275,Masters,0-15,Senior,1.0
4276,PhD,15-30+,Senior,1.0
4277,PhD,0-15,Manager,0.8441558441558442
4277,PhD,15-30+,Manager,0.15584415584415584
4278,PhD,0-15,Junior,1.0
4279,Masters,15-30+,Junior,1.0
4280,Masters,15-30+,Senior,1.0
4281,Masters,0-15,Junior,0.7
4281,PhD,0-15,Junior,0.3000000000000001
4282,Masters,0-15,Senior,1.0
4283,Masters,15-30+,Senior,1.0
4284,Masters,0-15,Senior,1.0
4285,Masters,0-15,Senior,1.0
4286,Masters,0-15,Junior,1.0
4287,Masters,0-15,Senior,0.8441558441558442
4287,Masters,15-30+,Senior,0.15584415584415584
4288,Masters,15-30+,Junior,0.7
4288,PhD,15-30+,Junior,0.30000000000000004
4289,Masters,15-30+,Senior,1.0
4290,Masters,0-15,Junior,0.5909090909090908
4290,Masters,15-30+,Junior,0.10909090909090907
4290,PhD,0-15,Junior,0.2532467532467533
4290,PhD,15-30+,Junior,0.046753246753246755
4291,PhD,0-15,Senior,0.8441558441558441
4291,PhD,15-30+,Senior,0.15584415584415584
4292,Masters,0-15,Junior,0.8441558441558442
4292,Masters,15-30+,Junior,0.15584415584415584
4293,Masters,15-30+,Manager,1.0000000000000002
4294,Masters,0-15,Senior,0.8441558441558442
4294,Masters,15-30+,Senior,0.15584415584415584
4295,Masters,0-15,Senior,0.7
4295,PhD,0-15,Senior,0.30000000000000004
4296,Masters,0-15,Junior,0.7
4296,PhD,0-15,Junior,0.30000000000000004
4297,Masters,0-15,Senior,1.0
4298,PhD,15-30+,Manager,1.0
4299,Masters,0-15,Senior,0.7
4299,PhD,0-15,Senior,0.3
4300,Masters,0-15,Senior,0.7
4300,PhD,0-15,Senior,0.30000000000000004
4301,Masters,0-15,Senior,0.7000000000000001
4301,PhD,0-15,Senior,0.30000000000000004
4302,Masters,15-30+,Manager,0.6999999999999998
4302,PhD,15-30+,Manager,0.30000000000000004
4303,Masters,0-15,Junior,1.0
4304,PhD,0-15,Senior,0.8441558441558441
4304,PhD,15-30+,Senior,0.15584415584415584
4305,Masters,0-15,Senior,0.7
4305,PhD,0-15,Senior,0.3
4306,PhD,0-15,Senior,0.8441558441558442
4306,PhD,15-30+,Senior,0.15584415584415587
4307,PhD,0-15,Senior,0.8441558441558442
4307,PhD,15-30+,Senior,0.15584415584415587
4308,Masters,15-30+,Manager,1.0000000000000002
4309,Masters,0-15,Junior,0.7
4309,PhD,0-15,Junior,0.30000000000000004
4310,Masters,15-30+,Manager,1.0
4311,Masters,0-15,Junior,0.5909090909090908
4311,Masters,15-30+,Junior,0.10909090909090907
4311,PhD,0-15,Junior,0.2532467532467533
4311,PhD,15-30+,Junior,0.046753246753246755
4312,Masters,15-30+,Senior,1.0
4313,Masters,0-15,Senior,0.7
4313,PhD,0-15,Senior,0.3
4314,Masters,0-15,Senior,0.8441558441558441
4314,Masters,15-30+,Senior,0.15584415584415584
4315,Masters,0-15,Senior,1.0
4316,Masters,0-15,Senior,1.0
4317,PhD,0-15,Manager,0.8441558441558441
4317,PhD,15-30+,Manager,0.15584415584415584
4318,PhD,0-15,Senior,1.0
4319,Masters,0-15,Senior,1.0
4320,Masters,15-30+,Senior,1.0
4321,PhD,15-30+,Manager,1.0
4322,Masters,0-15,Senior,1.0
4323,Masters,0-15,Senior,1.0
4324,Masters,0-15,Senior,1.0
4325,Masters,0-15,Senior,0.7
4325,PhD,0-15,Senior,0.3
4326,Masters,0-15,Senior,0.8441558441558442
4326,Masters,15-30+,Senior,0.15584415584415584
4327,Masters,0-15,Junior,1.0
4328,Masters,15-30+,Senior,1.0
4329,PhD,0-15,Senior,1.0
4330,Masters,0-15,Senior,1.0
4331,Masters,0-15,Senior,1.0
4332,Masters,15-30+,Junior,0.7
4332,PhD,15-30+,Junior,0.30000000000000004
4333,Masters,15-30+,Senior,1.0
4334,PhD,0-15,Senior,0.8441558441558441
4334,PhD,15-30+,Senior,0.15584415584415584
4335,Masters,0-15,Senior,0.7
4335,PhD,0-15,Senior,0.3
4336,Masters,0-15,Senior,0.590909090909091
4336,Masters,15-30+,Senior,0.10909090909090909
4336,PhD,0-15,Senior,0.2532467532467533
4336,PhD,15-30+,Senior,0.046753246753246755
4337,Masters,0-15,Senior,1.0
4338,Masters,0-15,Manager,1.0
4339,Masters,0-15,Senior,0.7
4339,PhD,0-15,Senior,0.30000000000000004
4340,Masters,0-15,Senior,0.7000000000000001
4340,PhD,0-15,Senior,0.30000000000000004
4341,Masters,0-15,Senior,1.0
4342,Masters,0-15,Junior,0.7
4342,PhD,0-15,Junior,0.3000000000000001
4343,Masters,0-15,Junior,1.0
4344,PhD,0-15,Senior,0.8441558441558441
4344,PhD,15-30+,Senior,0.15584415584415584
4345,Masters,0-15,Senior,0.590909090909091
4345,Masters,15-30+,Senior,0.10909090909090909
4345,PhD,0-15,Senior,0.2532467532467533
4345,PhD,15-30+,Senior,0.046753246753246755
4346,PhD,15-30+,Senior,1.0
4347,Masters,0-15,Junior,0.7
4347,PhD,0-15,Junior,0.3000000000000001
4348,Masters,0-15,Senior,0.8441558441558442
4348,Masters,15-30+,Senior,0.15584415584415584
4349,Masters,15-30+,Manager,1.0000000000000002
4350,PhD,0-15,Senior,0.8441558441558441
4350,PhD,15-30+,Senior,0.15584415584415584
4351,Masters,0-15,Senior,1.0
4352,Masters,0-15,Senior,0.7
4352,PhD,0-15,Senior,0.30000000000000004
4353,Masters,0-15,Junior,0.5909090909090908
4353,Masters,15-30+,Junior,0.10909090909090907
4353,PhD,0-15,Junior,0.2532467532467533
4353,PhD,15-30+,Junior,0.046753246753246755
4354,Masters,0-15,Manager,1.0
4355,Masters,15-30+,Senior,1.0
4356,Masters,0-15,Senior,0.8441558441558441
4356,Masters,15-30+,Senior,0.15584415584415587
4357,Masters,0-15,Junior,1.0
4358,PhD,0-15,Senior,1.0
4359,Masters,0-15,Senior,0.8441558441558441
4359,Masters,15-30+,Senior,0.15584415584415584
4360,PhD,0-15,Junior,0.8441558441558441
4360,PhD,15-30+,Junior,0.15584415584415584
4361,Masters,0-15,Senior,0.7
4361,PhD,0-15,Senior,0.3
4362,Masters,15-30+,Senior,0.7
4362,PhD,15-30+,Senior,0.3
4363,PhD,15-30+,Senior,1.0
4364,Masters,15-30+,Manager,1.0
4365,Masters,0-15,Senior,0.590909090909091
4365,Masters,15-30+,Senior,0.10909090909090909
4365,PhD,0-15,Senior,0.2532467532467533
4365,PhD,15-30+,Senior,0.046753246753246755
4366,PhD,15-30+,Manager,1.0
4367,PhD,0-15,Manager,0.8441558441558441
4367,PhD,15-30+,Manager,0.15584415584415584
4368,Masters,15-30+,Junior,0.7
4368,PhD,15-30+,Junior,0.30000000000000004
4369,Masters,0-15,Manager,0.8441558441558441
4369,Masters,15-30+,Manager,0.1558441558441558
4370,Masters,0-15,Senior,0.7000000000000001
4370,PhD,0-15,Senior,0.30000000000000004
4371,PhD,0-15,Senior,1.0
4372,PhD,15-30+,Senior,1.0
4373,Masters,15-30+,Senior,1.0
4374,Masters,0-15,Senior,0.8441558441558441
4374,Masters,15-30+,Senior,0.15584415584415587
4375,PhD,0-15,Senior,0.8441558441558441
4375,PhD,15-30+,Senior,0.15584415584415584
4376,Masters,0-15,Senior,1.0
4377,PhD,0-15,Senior,1.0
4378,Masters,0-15,Senior,0.7
4378,PhD,0-15,Senior,0.30000000000000004
4379,PhD,15-30+,Senior,1.0
4380,PhD,0-15,Senior,1.0
4381,Masters,0-15,Senior,1.0
4382,Masters,0-15,Senior,0.7000000000000001
4382,PhD,0-15,Senior,0.3
4383,Masters,15-30+,Senior,1.0
4384,Masters,15-30+,Manager,1.0
4385,Masters,0-15,Senior,1.0
