block_id,eid,Education,Experience,Position,probability
4114,4114,PhD,15-30+,Senior,0.3
4115,4115,Masters,0-15,Junior,0.844155844155844
4115,4115,Masters,15-30+,Junior,0.155844155844156
4116,4116,Masters,15-30+,Manager,0.7
4116,4116,PhD,15-30+,Manager,0.3
4117,4117,PhD,0-15,Senior,0.844155844155844
4117,4117,PhD,15-30+,Senior,0.155844155844156
4118,4118,Masters,0-15,Senior,1.0
4119,4119,Masters,15-30+,Senior,1.0
4120,4120,PhD,0-15,Senior,1.0
4121,4121,PhD,0-15,Senior,1.0
4122,4122,Masters,15-30+,Senior,1.0
4123,4123,PhD,0-15,Senior,1.0
4124,4124,PhD,0-15,Senior,1.0
4125,4125,Masters,0-15,Manager,0.590909090909091
4125,4125,Masters,15-30+,Manager,0.109090909090909
4125,4125,PhD,0-15,Manager,0.253246753246753
4125,4125,PhD,15-30+,Manager,0.0467532467532468
4126,4126,Masters,0-15,Senior,0.7
4126,4126,PhD,0-15,Senior,0.3
4127,4127,PhD,0-15,Senior,0.844155844155844
4127,4127,PhD,15-30+,Senior,0.155844155844156
4128,4128,Masters,15-30+,Senior,0.7
4128,4128,PhD,15-30+,Senior,0.3
4129,4129,PhD,0-15,Senior,0.844155844155844
4129,4129,PhD,15-30+,Senior,0.155844155844156
4130,4130,Masters,15-30+,Manager,1.0
4131,4131,Masters,0-15,Junior,0.7
4131,4131,PhD,0-15,Junior,0.3
4132,4132,Masters,0-15,Senior,1.0
4133,4133,PhD,15-30+,Senior,1.0
4134,4134,PhD,15-30+,Senior,1.0
4135,4135,Masters,0-15,Senior,0.7
4135,4135,PhD,0-15,Senior,0.3
4136,4136,Masters,15-30+,Senior,1.0
4137,4137,Masters,0-15,Junior,0.590909090909091
4137,4137,Masters,15-30+,Junior,0.109090909090909
4137,4137,PhD,0-15,Junior,0.253246753246753
4137,4137,PhD,15-30+,Junior,0.0467532467532468
4138,4138,PhD,0-15,Senior,1.0
4139,4139,Masters,0-15,Senior,0.7
4139,4139,PhD,0-15,Senior,0.3
4140,4140,Masters,0-15,Manager,0.7
4140,4140,PhD,0-15,Manager,0.3
4141,4141,Masters,0-15,Junior,0.7
4141,4141,PhD,0-15,Junior,0.3
4142,4142,Masters,0-15,Senior,0.844155844155844
4142,4142,Masters,15-30+,Senior,0.155844155844156
4143,4143,PhD,0-15,Manager,0.844155844155844
4143,4143,PhD,15-30+,Manager,0.155844155844156
4144,4144,PhD,15-30+,Senior,1.0
4145,4145,Masters,0-15,Senior,1.0
4146,4146,Masters,0-15,Manager,1.0
4147,4147,PhD,0-15,Senior,0.844155844155844
4147,4147,PhD,15-30+,Senior,0.155844155844156
4148,4148,PhD,0-15,Manager,0.844155844155844
4148,4148,PhD,15-30+,Manager,0.155844155844156
4149,4149,Masters,0-15,Junior,0.590909090909091
4149,4149,Masters,15-30+,Junior,0.109090909090909
4149,4149,PhD,0-15,Junior,0.253246753246753
4149,4149,PhD,15-30+,Junior,0.0467532467532468
4150,4150,Masters,0-15,Senior,1.0
4151,4151,PhD,0-15,Senior,1.0
4152,4152,PhD,15-30+,Senior,1.0
4153,4153,PhD,0-15,Senior,1.0
4154,4154,Masters,0-15,Manager,1.0
4155,4155,Masters,0-15,Manager,0.590909090909091
4155,4155,Masters,15-30+,Manager,0.109090909090909
4155,4155,PhD,0-15,Manager,0.253246753246753
4155,4155,PhD,15-30+,Manager,0.0467532467532468
4156,4156,PhD,15-30+,Manager,1.0
4157,4157,Masters,0-15,Senior,0.844155844155844
4157,4157,Masters,15-30+,Senior,0.155844155844156
4158,4158,Masters,0-15,Manager,0.844155844155844
4158,4158,Masters,15-30+,Manager,0.155844155844156
4159,4159,Masters,15-30+,Manager,1.0
4160,4160,PhD,15-30+,Senior,1.0
4161,4161,Masters,0-15,Junior,1.0
4162,4162,Masters,0-15,Junior,0.590909090909091
4162,4162,Masters,15-30+,Junior,0.109090909090909
4162,4162,PhD,0-15,Junior,0.253246753246753
4162,4162,PhD,15-30+,Junior,0.0467532467532468
4163,4163,PhD,0-15,Senior,0.844155844155844
4163,4163,PhD,15-30+,Senior,0.155844155844156
4164,4164,PhD,0-15,Senior,0.844155844155844
4164,4164,PhD,15-30+,Senior,0.155844155844156
4165,4165,Masters,0-15,Senior,1.0
4166,4166,Masters,0-15,Senior,0.7
4166,4166,PhD,0-15,Senior,0.3
4167,4167,Masters,0-15,Junior,0.590909090909091
4167,4167,Masters,15-30+,Junior,0.109090909090909
4167,4167,PhD,0-15,Junior,0.253246753246753
4167,4167,PhD,15-30+,Junior,0.0467532467532468
4168,4168,Masters,0-15,Junior,0.7
4168,4168,PhD,0-15,Junior,0.3
4169,4169,Masters,0-15,Senior,0.7
4169,4169,PhD,0-15,Senior,0.3
4170,4170,PhD,0-15,Manager,1.0
4171,4171,Masters,0-15,Manager,0.844155844155844
4171,4171,Masters,15-30+,Manager,0.155844155844156
4172,4172,Masters,0-15,Junior,0.844155844155844
4172,4172,Masters,15-30+,Junior,0.155844155844156
4173,4173,Masters,15-30+,Manager,1.0
4174,4174,Masters,0-15,Junior,0.844155844155844
4174,4174,Masters,15-30+,Junior,0.155844155844156
4175,4175,Masters,0-15,Manager,0.844155844155844
4175,4175,Masters,15-30+,Manager,0.155844155844156
4176,4176,Masters,0-15,Junior,0.7
4176,4176,PhD,0-15,Junior,0.3
4177,4177,Masters,0-15,Junior,0.7
4177,4177,PhD,0-15,Junior,0.3
4178,4178,Masters,0-15,Senior,0.7
4178,4178,PhD,0-15,Senior,0.3
4179,4179,Masters,0-15,Junior,0.590909090909091
4179,4179,Masters,15-30+,Junior,0.109090909090909
4179,4179,PhD,0-15,Junior,0.253246753246753
4179,4179,PhD,15-30+,Junior,0.0467532467532468
4180,4180,Masters,15-30+,Senior,1.0
4181,4181,Masters,15-30+,Manager,1.0
4182,4182,Masters,15-30+,Senior,1.0
4183,4183,Masters,0-15,Junior,0.844155844155844
4183,4183,Masters,15-30+,Junior,0.155844155844156
4184,4184,Masters,0-15,Junior,0.844155844155844
4184,4184,Masters,15-30+,Junior,0.155844155844156
4185,4185,Masters,0-15,Senior,0.844155844155844
4185,4185,Masters,15-30+,Senior,0.155844155844156
4186,4186,Masters,0-15,Senior,0.844155844155844
4186,4186,Masters,15-30+,Senior,0.155844155844156
4187,4187,Masters,15-30+,Senior,1.0
4188,4188,Masters,0-15,Junior,0.844155844155844
4188,4188,Masters,15-30+,Junior,0.155844155844156
4189,4189,Masters,0-15,Junior,1.0
4190,4190,Masters,0-15,Senior,0.590909090909091
4190,4190,Masters,15-30+,Senior,0.109090909090909
4190,4190,PhD,0-15,Senior,0.253246753246753
4190,4190,PhD,15-30+,Senior,0.0467532467532468
4191,4191,Masters,0-15,Senior,0.7
4191,4191,PhD,0-15,Senior,0.3
4192,4192,Masters,0-15,Senior,1.0
4193,4193,PhD,0-15,Manager,0.844155844155844
4193,4193,PhD,15-30+,Manager,0.155844155844156
4194,4194,Masters,0-15,Senior,1.0
4195,4195,Masters,15-30+,Senior,1.0
4196,4196,Masters,0-15,Senior,0.844155844155844
4196,4196,Masters,15-30+,Senior,0.155844155844156
4197,4197,Masters,15-30+,Senior,1.0
4198,4198,Masters,0-15,Manager,0.844155844155844
4198,4198,Masters,15-30+,Manager,0.155844155844156
4199,4199,Masters,0-15,Junior,0.590909090909091
4199,4199,Masters,15-30+,Junior,0.109090909090909
4199,4199,PhD,0-15,Junior,0.253246753246753
4199,4199,PhD,15-30+,Junior,0.0467532467532468
4200,4200,PhD,0-15,Junior,1.0
4201,4201,PhD,0-15,Senior,0.844155844155844
4201,4201,PhD,15-30+,Senior,0.155844155844156
4202,4202,PhD,0-15,Senior,1.0
4203,4203,Masters,15-30+,Senior,0.7
4203,4203,PhD,15-30+,Senior,0.3
4204,4204,Masters,0-15,Junior,0.7
4204,4204,PhD,0-15,Junior,0.3
4205,4205,Masters,0-15,Senior,1.0
4206,4206,Masters,15-30+,Senior,0.7
4206,4206,PhD,15-30+,Senior,0.3
4207,4207,Masters,0-15,Senior,0.7
4207,4207,PhD,0-15,Senior,0.3
4208,4208,Masters,0-15,Junior,0.7
4208,4208,PhD,0-15,Junior,0.3
4209,4209,Masters,0-15,Senior,1.0
4210,4210,Masters,0-15,Senior,0.844155844155844
4210,4210,Masters,15-30+,Senior,0.155844155844156
4211,4211,Masters,0-15,Senior,0.844155844155844
4211,4211,Masters,15-30+,Senior,0.155844155844156
4212,4212,Masters,0-15,Junior,0.844155844155844
4212,4212,Masters,15-30+,Junior,0.155844155844156
4213,4213,Masters,0-15,Senior,0.844155844155844
4213,4213,Masters,15-30+,Senior,0.155844155844156
4214,4214,Masters,15-30+,Manager,0.7
4214,4214,PhD,15-30+,Manager,0.3
4215,4215,Masters,15-30+,Senior,0.7
4215,4215,PhD,15-30+,Senior,0.3
4216,4216,Masters,15-30+,Senior,0.7
4216,4216,PhD,15-30+,Senior,0.3
4217,4217,Masters,0-15,Manager,0.844155844155844
4217,4217,Masters,15-30+,Manager,0.155844155844156
4218,4218,Masters,15-30+,Manager,0.7
4218,4218,PhD,15-30+,Manager,0.3
4219,4219,PhD,15-30+,Senior,1.0
4220,4220,Masters,0-15,Junior,0.590909090909091
4220,4220,Masters,15-30+,Junior,0.109090909090909
4220,4220,PhD,0-15,Junior,0.253246753246753
4220,4220,PhD,15-30+,Junior,0.0467532467532468
4221,4221,Masters,0-15,Senior,1.0
4222,4222,Masters,0-15,Manager,0.7
4222,4222,PhD,0-15,Manager,0.3
4223,4223,Masters,0-15,Senior,1.0
4224,4224,Masters,0-15,Senior,0.7
4224,4224,PhD,0-15,Senior,0.3
4225,4225,Masters,0-15,Junior,0.844155844155844
4225,4225,Masters,15-30+,Junior,0.155844155844156
4226,4226,Masters,15-30+,Senior,0.7
4226,4226,PhD,15-30+,Senior,0.3
4227,4227,Masters,0-15,Manager,0.7
4227,4227,PhD,0-15,Manager,0.3
4228,4228,PhD,15-30+,Senior,1.0
4229,4229,Masters,15-30+,Senior,1.0
4230,4230,Masters,0-15,Senior,1.0
4231,4231,Masters,0-15,Senior,0.590909090909091
4231,4231,Masters,15-30+,Senior,0.109090909090909
4231,4231,PhD,0-15,Senior,0.253246753246753
4231,4231,PhD,15-30+,Senior,0.0467532467532468
4232,4232,Masters,0-15,Senior,1.0
4233,4233,Masters,0-15,Senior,1.0
4234,4234,PhD,15-30+,Senior,1.0
4235,4235,Masters,15-30+,Junior,0.7
4235,4235,PhD,15-30+,Junior,0.3
4236,4236,Masters,0-15,Junior,0.590909090909091
4236,4236,Masters,15-30+,Junior,0.109090909090909
4236,4236,PhD,0-15,Junior,0.253246753246753
4236,4236,PhD,15-30+,Junior,0.0467532467532468
4237,4237,Masters,0-15,Senior,0.7
4237,4237,PhD,0-15,Senior,0.3
4238,4238,PhD,0-15,Senior,0.844155844155844
4238,4238,PhD,15-30+,Senior,0.155844155844156
4239,4239,Masters,15-30+,Manager,0.7
4239,4239,PhD,15-30+,Manager,0.3
4240,4240,Masters,0-15,Junior,1.0
4241,4241,PhD,15-30+,Senior,1.0
4242,4242,PhD,0-15,Senior,0.844155844155844
4242,4242,PhD,15-30+,Senior,0.155844155844156
4243,4243,Masters,15-30+,Senior,1.0
4244,4244,Masters,0-15,Manager,1.0
4245,4245,Masters,0-15,Manager,0.844155844155844
4245,4245,Masters,15-30+,Manager,0.155844155844156
4246,4246,Masters,0-15,Senior,1.0
4247,4247,Masters,0-15,Junior,0.590909090909091
4247,4247,Masters,15-30+,Junior,0.109090909090909
4247,4247,PhD,0-15,Junior,0.253246753246753
4247,4247,PhD,15-30+,Junior,0.0467532467532468
4248,4248,Masters,0-15,Junior,1.0
4249,4249,PhD,0-15,Senior,0.844155844155844
4249,4249,PhD,15-30+,Senior,0.155844155844156
4250,4250,Masters,0-15,Junior,0.844155844155844
4250,4250,Masters,15-30+,Junior,0.155844155844156
4251,4251,Masters,15-30+,Senior,1.0
4252,4252,Masters,0-15,Junior,0.590909090909091
4252,4252,Masters,15-30+,Junior,0.109090909090909
4252,4252,PhD,0-15,Junior,0.253246753246753
4252,4252,PhD,15-30+,Junior,0.0467532467532468
4253,4253,Masters,15-30+,Senior,1.0
4254,4254,Masters,0-15,Senior,1.0
4255,4255,Masters,0-15,Senior,0.7
4255,4255,PhD,0-15,Senior,0.3
4256,4256,Masters,0-15,Senior,0.844155844155844
4256,4256,Masters,15-30+,Senior,0.155844155844156
4257,4257,PhD,0-15,Senior,0.844155844155844
4257,4257,PhD,15-30+,Senior,0.155844155844156
4258,4258,PhD,0-15,Junior,0.844155844155844
4258,4258,PhD,15-30+,Junior,0.155844155844156
4259,4259,PhD,0-15,Junior,0.844155844155844
4259,4259,PhD,15-30+,Junior,0.155844155844156
4260,4260,Masters,0-15,Senior,0.590909090909091
4260,4260,Masters,15-30+,Senior,0.109090909090909
4260,4260,PhD,0-15,Senior,0.253246753246753
4260,4260,PhD,15-30+,Senior,0.0467532467532468
4261,4261,Masters,0-15,Junior,0.7
4261,4261,PhD,0-15,Junior,0.3
4262,4262,Masters,0-15,Junior,0.590909090909091
4262,4262,Masters,15-30+,Junior,0.109090909090909
4262,4262,PhD,0-15,Junior,0.253246753246753
4262,4262,PhD,15-30+,Junior,0.0467532467532468
4263,4263,Masters,15-30+,Senior,0.7
4263,4263,PhD,15-30+,Senior,0.3
4264,4264,Masters,0-15,Junior,1.0
4265,4265,Masters,15-30+,Senior,0.7
4265,4265,PhD,15-30+,Senior,0.3
4266,4266,Masters,15-30+,Senior,1.0
4267,4267,Masters,0-15,Senior,0.7
4267,4267,PhD,0-15,Senior,0.3
4268,4268,PhD,0-15,Senior,1.0
4269,4269,Masters,0-15,Senior,0.7
4269,4269,PhD,0-15,Senior,0.3
4270,4270,Masters,15-30+,Senior,1.0
4271,4271,Masters,0-15,Senior,0.7
4271,4271,PhD,0-15,Senior,0.3
4272,4272,Masters,15-30+,Junior,1.0
4273,4273,Masters,0-15,Senior,0.7
4273,4273,PhD,0-15,Senior,0.3
4274,4274,Masters,15-30+,Manager,1.0
4275,4275,Masters,0-15,Senior,1.0
4276,4276,PhD,15-30+,Senior,1.0
4277,4277,PhD,0-15,Manager,0.844155844155844
4277,4277,PhD,15-30+,Manager,0.155844155844156
4278,4278,PhD,0-15,Junior,1.0
4279,4279,Masters,15-30+,Junior,1.0
4280,4280,Masters,15-30+,Senior,1.0
4281,4281,Masters,0-15,Junior,0.7
4281,4281,PhD,0-15,Junior,0.3
4282,4282,Masters,0-15,Senior,1.0
4283,4283,Masters,15-30+,Senior,1.0
4284,4284,Masters,0-15,Senior,1.0
4285,4285,Masters,0-15,Senior,1.0
4286,4286,Masters,0-15,Junior,1.0
4287,4287,Masters,0-15,Senior,0.844155844155844
4287,4287,Masters,15-30+,Senior,0.155844155844156
4288,4288,Masters,15-30+,Junior,0.7
4288,4288,PhD,15-30+,Junior,0.3
4289,4289,Masters,15-30+,Senior,1.0
4290,4290,Masters,0-15,Junior,0.590909090909091
4290,4290,Masters,15-30+,Junior,0.109090909090909
4290,4290,PhD,0-15,Junior,0.253246753246753
4290,4290,PhD,15-30+,Junior,0.0467532467532468
4291,4291,PhD,0-15,Senior,0.844155844155844
4291,4291,PhD,15-30+,Senior,0.155844155844156
4292,4292,Masters,0-15,Junior,0.844155844155844
4292,4292,Masters,15-30+,Junior,0.155844155844156
4293,4293,Masters,15-30+,Manager,1.0
4294,4294,Masters,0-15,Senior,0.844155844155844
4294,4294,Masters,15-30+,Senior,0.155844155844156
4295,4295,Masters,0-15,Senior,0.7
4295,4295,PhD,0-15,Senior,0.3
4296,4296,Masters,0-15,Junior,0.7
4296,4296,PhD,0-15,Junior,0.3
4297,4297,Masters,0-15,Senior,1.0
4298,4298,PhD,15-30+,Manager,1.0
4299,4299,Masters,0-15,Senior,0.7
4299,4299,PhD,0-15,Senior,0.3
4300,4300,Masters,0-15,Senior,0.7
4300,4300,PhD,0-15,Senior,0.3
4301,4301,Masters,0-15,Senior,0.7
4301,4301,PhD,0-15,Senior,0.3
4302,4302,Masters,15-30+,Manager,0.7
4302,4302,PhD,15-30+,Manager,0.3
4303,4303,Masters,0-15,Junior,1.0
4304,4304,PhD,0-15,Senior,0.844155844155844
4304,4304,PhD,15-30+,Senior,0.155844155844156
4305,4305,Masters,0-15,Senior,0.7
4305,4305,PhD,0-15,Senior,0.3
4306,4306,PhD,0-15,Senior,0.844155844155844
4306,4306,PhD,15-30+,Senior,0.155844155844156
4307,4307,PhD,0-15,Senior,0.844155844155844
4307,4307,PhD,15-30+,Senior,0.155844155844156
4308,4308,Masters,15-30+,Manager,1.0
4309,4309,Masters,0-15,Junior,0.7
4309,4309,PhD,0-15,Junior,0.3
4310,4310,Masters,15-30+,Manager,1.0
4311,4311,Masters,0-15,Junior,0.590909090909091
4311,4311,Masters,15-30+,Junior,0.109090909090909
4311,4311,PhD,0-15,Junior,0.253246753246753
4311,4311,PhD,15-30+,Junior,0.0467532467532468
4312,4312,Masters,15-30+,Senior,1.0
4313,4313,Masters,0-15,Senior,0.7
4313,4313,PhD,0-15,Senior,0.3
4314,4314,Masters,0-15,Senior,0.844155844155844
4314,4314,Masters,15-30+,Senior,0.155844155844156
4315,4315,Masters,0-15,Senior,1.0
4316,4316,Masters,0-15,Senior,1.0
4317,4317,PhD,0-15,Manager,0.844155844155844
4317,4317,PhD,15-30+,Manager,0.155844155844156
4318,4318,PhD,0-15,Senior,1.0
4319,4319,Masters,0-15,Senior,1.0
4320,4320,Masters,15-30+,Senior,1.0
4321,4321,PhD,15-30+,Manager,1.0
4322,4322,Masters,0-15,Senior,1.0
4323,4323,Masters,0-15,Senior,1.0
4324,4324,Masters,0-15,Senior,1.0
4325,4325,Masters,0-15,Senior,0.7
4325,4325,PhD,0-15,Senior,0.3
4326,4326,Masters,0-15,Senior,0.844155844155844
4326,4326,Masters,15-30+,Senior,0.155844155844156
4327,4327,Masters,0-15,Junior,1.0
4328,4328,Masters,15-30+,Senior,1.0
4329,4329,PhD,0-15,Senior,1.0
4330,4330,Masters,0-15,Senior,1.0
4331,4331,Masters,0-15,Senior,1.0
4332,4332,Masters,15-30+,Junior,0.7
4332,4332,PhD,15-30+,Junior,0.3
4333,4333,Masters,15-30+,Senior,1.0
4334,4334,PhD,0-15,Senior,0.844155844155844
4334,4334,PhD,15-30+,Senior,0.155844155844156
4335,4335,Masters,0-15,Senior,0.7
4335,4335,PhD,0-15,Senior,0.3
4336,4336,Masters,0-15,Senior,0.590909090909091
4336,4336,Masters,15-30+,Senior,0.109090909090909
4336,4336,PhD,0-15,Senior,0.253246753246753
4336,4336,PhD,15-30+,Senior,0.0467532467532468
4337,4337,Masters,0-15,Senior,1.0
4338,4338,Masters,0-15,Manager,1.0
4339,4339,Masters,0-15,Senior,0.7
4339,4339,PhD,0-15,Senior,0.3
4340,4340,Masters,0-15,Senior,0.7
4340,4340,PhD,0-15,Senior,0.3
4341,4341,Masters,0-15,Senior,1.0
4342,4342,Masters,0-15,Junior,0.7
4342,4342,PhD,0-15,Junior,0.3
4343,4343,Masters,0-15,Junior,1.0
4344,4344,PhD,0-15,Senior,0.844155844155844
4344,4344,PhD,15-30+,Senior,0.155844155844156
4345,4345,Masters,0-15,Senior,0.590909090909091
4345,4345,Masters,15-30+,Senior,0.109090909090909
4345,4345,PhD,0-15,Senior,0.253246753246753
4345,4345,PhD,15-30+,Senior,0.0467532467532468
4346,4346,PhD,15-30+,Senior,1.0
4347,4347,Masters,0-15,Junior,0.7
4347,4347,PhD,0-15,Junior,0.3
4348,4348,Masters,0-15,Senior,0.844155844155844
4348,4348,Masters,15-30+,Senior,0.155844155844156
4349,4349,Masters,15-30+,Manager,1.0
4350,4350,PhD,0-15,Senior,0.844155844155844
4350,4350,PhD,15-30+,Senior,0.155844155844156
4351,4351,Masters,0-15,Senior,1.0
4352,4352,Masters,0-15,Senior,0.7
4352,4352,PhD,0-15,Senior,0.3
4353,4353,Masters,0-15,Junior,0.590909090909091
4353,4353,Masters,15-30+,Junior,0.109090909090909
4353,4353,PhD,0-15,Junior,0.253246753246753
4353,4353,PhD,15-30+,Junior,0.0467532467532468
4354,4354,Masters,0-15,Manager,1.0
4355,4355,Masters,15-30+,Senior,1.0
4356,4356,Masters,0-15,Senior,0.844155844155844
4356,4356,Masters,15-30+,Senior,0.155844155844156
4357,4357,Masters,0-15,Junior,1.0
4358,4358,PhD,0-15,Senior,1.0
4359,4359,Masters,0-15,Senior,0.844155844155844
4359,4359,Masters,15-30+,Senior,0.155844155844156
4360,4360,PhD,0-15,Junior,0.844155844155844
4360,4360,PhD,15-30+,Junior,0.155844155844156
4361,4361,Masters,0-15,Senior,0.7
4361,4361,PhD,0-15,Senior,0.3
4362,4362,Masters,15-30+,Senior,0.7
4362,4362,PhD,15-30+,Senior,0.3
4363,4363,PhD,15-30+,Senior,1.0
4364,4364,Masters,15-30+,Manager,1.0
4365,4365,Masters,0-15,Senior,0.590909090909091
4365,4365,Masters,15-30+,Senior,0.109090909090909
4365,4365,PhD,0-15,Senior,0.253246753246753
4365,4365,PhD,15-30+,Senior,0.0467532467532468
4366,4366,PhD,15-30+,Manager,1.0
4367,4367,PhD,0-15,Manager,0.844155844155844
4367,4367,PhD,15-30+,Manager,0.155844155844156
4368,4368,Masters,15-30+,Junior,0.7
4368,4368,PhD,15-30+,Junior,0.3
4369,4369,Masters,0-15,Manager,0.844155844155844
4369,4369,Masters,15-30+,Manager,0.155844155844156
4370,4370,Masters,0-15,Senior,0.7
4370,4370,PhD,0-15,Senior,0.3
4371,4371,PhD,0-15,Senior,1.0
4372,4372,PhD,15-30+,Senior,1.0
4373,4373,Masters,15-30+,Senior,1.0
4374,4374,Masters,0-15,Senior,0.844155844155844
4374,4374,Masters,15-30+,Senior,0.155844155844156
4375,4375,PhD,0-15,Senior,0.844155844155844
4375,4375,PhD,15-30+,Senior,0.155844155844156
4376,4376,Masters,0-15,Senior,1.0
4377,4377,PhD,0-15,Senior,1.0
4378,4378,Masters,0-15,Senior,0.7
4378,4378,PhD,0-15,Senior,0.3
4379,4379,PhD,15-30+,Senior,1.0
4380,4380,PhD,0-15,Senior,1.0
4381,4381,Masters,0-15,Senior,1.0
4382,4382,Masters,0-15,Senior,0.7
4382,4382,PhD,0-15,Senior,0.3
4383,4383,Masters,15-30+,Senior,1.0
4384,4384,Masters,15-30+,Manager,1.0
4385,4385,Masters,0-15,Senior,1.0
4386,4386,PhD,0-15,Senior,0.844155844155844
4386,4386,PhD,15-30+,Senior,0.155844155844156
4387,4387,Masters,0-15,Senior,1.0
4388,4388,PhD,0-15,Manager,1.0
4389,4389,Masters,15-30+,Senior,1.0
4390,4390,Masters,15-30+,Junior,1.0
4391,4391,Masters,0-15,Manager,0.7
4391,4391,PhD,0-15,Manager,0.3
4392,4392,Masters,15-30+,Senior,0.7
4392,4392,PhD,15-30+,Senior,0.3
4393,4393,PhD,0-15,Senior,1.0
4394,4394,Masters,0-15,Senior,0.590909090909091
4394,4394,Masters,15-30+,Senior,0.109090909090909
4394,4394,PhD,0-15,Senior,0.253246753246753
4394,4394,PhD,15-30+,Senior,0.0467532467532468
4395,4395,Masters,15-30+,Manager,1.0
4396,4396,Masters,0-15,Manager,1.0
4397,4397,Masters,15-30+,Senior,0.7
4397,4397,PhD,15-30+,Senior,0.3
4398,4398,Masters,15-30+,Senior,1.0
4399,4399,Masters,0-15,Junior,1.0
4400,4400,Masters,15-30+,Manager,1.0
4401,4401,Masters,0-15,Junior,1.0
4402,4402,Masters,15-30+,Senior,1.0
4403,4403,Masters,15-30+,Senior,1.0
4404,4404,PhD,15-30+,Manager,1.0
4405,4405,Masters,0-15,Senior,0.844155844155844
4405,4405,Masters,15-30+,Senior,0.155844155844156
4406,4406,Masters,0-15,Senior,0.7
4406,4406,PhD,0-15,Senior,0.3
4407,4407,PhD,15-30+,Senior,1.0
4408,4408,Masters,15-30+,Senior,1.0
4409,4409,Masters,0-15,Manager,0.844155844155844
4409,4409,Masters,15-30+,Manager,0.155844155844156
4410,4410,Masters,15-30+,Senior,0.7
4410,4410,PhD,15-30+,Senior,0.3
4411,4411,Masters,0-15,Senior,0.844155844155844
4411,4411,Masters,15-30+,Senior,0.155844155844156
4412,4412,Masters,0-15,Junior,0.844155844155844
4412,4412,Masters,15-30+,Junior,0.155844155844156
4413,4413,PhD,15-30+,Senior,1.0
4414,4414,Masters,0-15,Senior,0.844155844155844
4414,4414,Masters,15-30+,Senior,0.155844155844156
4415,4415,Masters,0-15,Senior,0.844155844155844
4415,4415,Masters,15-30+,Senior,0.155844155844156
4416,4416,Masters,0-15,Senior,0.7
4416,4416,PhD,0-15,Senior,0.3
4417,4417,PhD,15-30+,Senior,1.0
4418,4418,PhD,15-30+,Senior,1.0
4419,4419,PhD,15-30+,Senior,1.0
4420,4420,PhD,0-15,Senior,1.0
4421,4421,Masters,0-15,Manager,0.844155844155844
4421,4421,Masters,15-30+,Manager,0.155844155844156
4422,4422,Masters,0-15,Senior,0.844155844155844
4422,4422,Masters,15-30+,Senior,0.155844155844156
4423,4423,Masters,0-15,Senior,0.7
4423,4423,PhD,0-15,Senior,0.3
4424,4424,Masters,15-30+,Manager,0.7
4424,4424,PhD,15-30+,Manager,0.3
4425,4425,Masters,15-30+,Senior,1.0
4426,4426,Masters,0-15,Senior,0.7
4426,4426,PhD,0-15,Senior,0.3
4427,4427,PhD,0-15,Manager,1.0
4428,4428,PhD,15-30+,Senior,1.0
4429,4429,Masters,0-15,Manager,0.590909090909091
4429,4429,Masters,15-30+,Manager,0.109090909090909
4429,4429,PhD,0-15,Manager,0.253246753246753
4429,4429,PhD,15-30+,Manager,0.0467532467532468
4430,4430,Masters,0-15,Junior,0.844155844155844
4430,4430,Masters,15-30+,Junior,0.155844155844156
4431,4431,Masters,0-15,Junior,0.844155844155844
4431,4431,Masters,15-30+,Junior,0.155844155844156
4432,4432,PhD,0-15,Junior,0.844155844155844
4432,4432,PhD,15-30+,Junior,0.155844155844156
4433,4433,Masters,0-15,Senior,0.7
4433,4433,PhD,0-15,Senior,0.3
4434,4434,Masters,15-30+,Senior,1.0
4435,4435,PhD,15-30+,Senior,1.0
4436,4436,Masters,0-15,Manager,0.7
4436,4436,PhD,0-15,Manager,0.3
4437,4437,Masters,15-30+,Senior,0.7
4437,4437,PhD,15-30+,Senior,0.3
4438,4438,Masters,0-15,Senior,0.7
4438,4438,PhD,0-15,Senior,0.3
4439,4439,Masters,0-15,Senior,1.0
4440,4440,PhD,0-15,Senior,1.0
4441,4441,PhD,0-15,Manager,1.0
4442,4442,Masters,0-15,Senior,0.7
4442,4442,PhD,0-15,Senior,0.3
4443,4443,Masters,15-30+,Senior,1.0
4444,4444,Masters,0-15,Senior,0.7
4444,4444,PhD,0-15,Senior,0.3
4445,4445,Masters,0-15,Senior,1.0
4446,4446,Masters,15-30+,Manager,1.0
4447,4447,Masters,0-15,Senior,1.0
4448,4448,Masters,0-15,Junior,0.844155844155844
4448,4448,Masters,15-30+,Junior,0.155844155844156
4449,4449,PhD,15-30+,Senior,1.0
4450,4450,Masters,0-15,Junior,0.844155844155844
4450,4450,Masters,15-30+,Junior,0.155844155844156
4451,4451,Masters,15-30+,Manager,0.7
4451,4451,PhD,15-30+,Manager,0.3
4452,4452,PhD,0-15,Manager,1.0
4453,4453,PhD,15-30+,Senior,1.0
4454,4454,Masters,0-15,Senior,0.7
4454,4454,PhD,0-15,Senior,0.3
4455,4455,Masters,0-15,Junior,0.844155844155844
4455,4455,Masters,15-30+,Junior,0.155844155844156
4456,4456,Masters,0-15,Senior,0.844155844155844
4456,4456,Masters,15-30+,Senior,0.155844155844156
4457,4457,PhD,15-30+,Senior,1.0
4458,4458,Masters,15-30+,Junior,0.7
